"Root","X","Barrier","Kr","Kx","kAQP","perimeter"
"root14",13,"b0",9.19590458707121e-05,0.148615894049149,1e-04,0.134497071596496
"root14",13,"b1",5.00143950823087e-05,0.148615894049149,1e-04,0.134497071596496
"root14",13,"b2",3.4684762893962e-05,0.148615894049149,1e-04,0.134497071596496
"root14",13,"b3",3.4684762893962e-05,0.148615894049149,1e-04,0.134497071596496
"root14",13,"b4",3.12228215529957e-05,0.148615894049149,1e-04,0.134497071596496
"root14",13,"b5",4.30537488920266e-05,0.148615894049149,1e-04,0.134497071596496
"root14",13,"b6",3.84656942245617e-05,0.148615894049149,1e-04,0.134497071596496
"root14",13,"b7",7.44204227006589e-05,0.148615894049149,1e-04,0.134497071596496
"root14",13,"b8",2.87542835608827e-05,0.148615894049149,1e-04,0.134497071596496
"root14",13,"b9",3.96882720263844e-05,3.96882720263844e-05,1e-04,0.134497071596496
"root14",13,"b0",0.000105002488105777,0.148615894049149,2e-04,0.134497071596496
"root14",13,"b1",6.03215343768642e-05,0.148615894049149,2e-04,0.134497071596496
"root14",13,"b2",3.76733286233237e-05,0.148615894049149,2e-04,0.134497071596496
"root14",13,"b3",3.76733286233237e-05,0.148615894049149,2e-04,0.134497071596496
"root14",13,"b4",3.49217645295475e-05,0.148615894049149,2e-04,0.134497071596496
"root14",13,"b5",5.35386941740997e-05,0.148615894049149,2e-04,0.134497071596496
"root14",13,"b6",4.63803892336799e-05,0.148615894049149,2e-04,0.134497071596496
"root14",13,"b7",8.42530490292959e-05,0.148615894049149,2e-04,0.134497071596496
"root14",13,"b8",3.17354916390029e-05,0.148615894049149,2e-04,0.134497071596496
"root14",13,"b9",4.82550710795882e-05,4.82550710795882e-05,2e-04,0.134497071596496
"root14",13,"b0",0.000114441600003647,0.148615894049149,3e-04,0.134497071596496
"root14",13,"b1",6.80677860117971e-05,0.148615894049149,3e-04,0.134497071596496
"root14",13,"b2",3.9339168189321e-05,0.148615894049149,3e-04,0.134497071596496
"root14",13,"b3",3.9339168189321e-05,0.148615894049149,3e-04,0.134497071596496
"root14",13,"b4",3.70521841044587e-05,0.148615894049149,3e-04,0.134497071596496
"root14",13,"b5",6.14864253755472e-05,0.148615894049149,3e-04,0.134497071596496
"root14",13,"b6",5.18424687023157e-05,0.148615894049149,3e-04,0.134497071596496
"root14",13,"b7",9.08454925448364e-05,0.148615894049149,3e-04,0.134497071596496
"root14",13,"b8",3.33216138995455e-05,0.148615894049149,3e-04,0.134497071596496
"root14",13,"b9",5.43105903987351e-05,5.43105903987351e-05,3e-04,0.134497071596496
"root14",13,"b0",0.000122263463098099,0.148615894049149,4e-04,0.134497071596496
"root14",13,"b1",7.4530486660891e-05,0.148615894049149,4e-04,0.134497071596496
"root14",13,"b2",4.04776897114514e-05,0.148615894049149,4e-04,0.134497071596496
"root14",13,"b3",4.04776897114514e-05,0.148615894049149,4e-04,0.134497071596496
"root14",13,"b4",3.85206530003122e-05,0.148615894049149,4e-04,0.134497071596496
"root14",13,"b5",6.81455196931014e-05,0.148615894049149,4e-04,0.134497071596496
"root14",13,"b6",5.60789524229638e-05,0.148615894049149,4e-04,0.134497071596496
"root14",13,"b7",9.61533430708767e-05,0.148615894049149,4e-04,0.134497071596496
"root14",13,"b8",3.43464104055387e-05,0.148615894049149,4e-04,0.134497071596496
"root14",13,"b9",5.91136981247114e-05,5.91136981247114e-05,4e-04,0.134497071596496
"root14",13,"b0",0.000129191902674567,0.148615894049149,5e-04,0.134497071596496
"root14",13,"b1",8.0206227467276e-05,0.148615894049149,5e-04,0.134497071596496
"root14",13,"b2",4.13439062946393e-05,0.148615894049149,5e-04,0.134497071596496
"root14",13,"b3",4.13439062946393e-05,0.148615894049149,5e-04,0.134497071596496
