"Root","X","Barrier","Kr","Kx","kAQP","perimeter"
"root18",20,"b0",9.97721019045583e-05,0.341298454269652,1e-04,0.135794235498619
"root18",20,"b1",6.14139911556864e-05,0.341298454269652,1e-04,0.135794235498619
"root18",20,"b2",4.21767981757061e-05,0.341298454269652,1e-04,0.135794235498619
"root18",20,"b3",4.21767981757061e-05,0.341298454269652,1e-04,0.135794235498619
"root18",20,"b4",3.74298647981885e-05,0.341298454269652,1e-04,0.135794235498619
"root18",20,"b5",5.15268477965707e-05,0.341298454269652,1e-04,0.135794235498619
"root18",20,"b6",4.52537849968137e-05,0.341298454269652,1e-04,0.135794235498619
"root18",20,"b7",8.15579736992342e-05,0.341298454269652,1e-04,0.135794235498619
"root18",20,"b8",3.40813478197176e-05,0.341298454269652,1e-04,0.135794235498619
"root18",20,"b9",4.66707144073787e-05,4.66707144073787e-05,1e-04,0.135794235498619
"root18",20,"b0",0.000114438576224191,0.341298454269652,2e-04,0.135794235498619
"root18",20,"b1",7.44800581720779e-05,0.341298454269652,2e-04,0.135794235498619
"root18",20,"b2",4.55241580347537e-05,0.341298454269652,2e-04,0.135794235498619
"root18",20,"b3",4.55241580347537e-05,0.341298454269652,2e-04,0.135794235498619
"root18",20,"b4",4.16115563618618e-05,0.341298454269652,2e-04,0.135794235498619
"root18",20,"b5",6.43827492344028e-05,0.341298454269652,2e-04,0.135794235498619
"root18",20,"b6",5.44124376616528e-05,0.341298454269652,2e-04,0.135794235498619
"root18",20,"b7",9.39103634491517e-05,0.341298454269652,2e-04,0.135794235498619
"root18",20,"b8",3.72540565435749e-05,0.341298454269652,2e-04,0.135794235498619
"root18",20,"b9",5.66802363098499e-05,5.66802363098499e-05,2e-04,0.135794235498619
"root18",20,"b0",0.000125580894420626,0.341298454269652,3e-04,0.135794235498619
"root18",20,"b1",8.45975135847191e-05,0.341298454269652,3e-04,0.135794235498619
"root18",20,"b2",4.73545252114036e-05,0.341298454269652,3e-04,0.135794235498619
"root18",20,"b3",4.73545252114036e-05,0.341298454269652,3e-04,0.135794235498619
"root18",20,"b4",4.40451946606433e-05,0.341298454269652,3e-04,0.135794235498619
"root18",20,"b5",7.44854757257502e-05,0.341298454269652,3e-04,0.135794235498619
"root18",20,"b6",6.08639865855314e-05,0.341298454269652,3e-04,0.135794235498619
"root18",20,"b7",0.000102691560322116,0.341298454269652,3e-04,0.135794235498619
"root18",20,"b8",3.89295773272883e-05,0.341298454269652,3e-04,0.135794235498619
"root18",20,"b9",6.39124515578891e-05,6.39124515578891e-05,3e-04,0.135794235498619
"root18",20,"b0",0.000135139744662656,0.341298454269652,4e-04,0.135794235498619
"root18",20,"b1",9.32323054878431e-05,0.341298454269652,4e-04,0.135794235498619
"root18",20,"b2",4.85915875163906e-05,0.341298454269652,4e-04,0.135794235498619
"root18",20,"b3",4.85915875163906e-05,0.341298454269652,4e-04,0.135794235498619
"root18",20,"b4",4.57304719781346e-05,0.341298454269652,4e-04,0.135794235498619
"root18",20,"b5",8.31724606402322e-05,0.341298454269652,4e-04,0.135794235498619
"root18",20,"b6",6.59346619835231e-05,0.341298454269652,4e-04,0.135794235498619
"root18",20,"b7",0.000110023701990599,0.341298454269652,4e-04,0.135794235498619
"root18",20,"b8",4.00057588074679e-05,0.341298454269652,4e-04,0.135794235498619
"root18",20,"b9",6.97396040798944e-05,6.97396040798944e-05,4e-04,0.135794235498619
"root18",20,"b0",0.000143814187521112,0.341298454269652,5e-04,0.135794235498619
"root18",20,"b1",0.000100942798256821,0.341298454269652,5e-04,0.135794235498619
"root18",20,"b2",4.95235433608055e-05,0.341298454269652,5e-04,0.135794235498619
"root18",20,"b3",4.95235433608055e-05,0.341298454269652,5e-04,0.135794235498619
"root18",20,"b4",4.70083618800205e-05,0.341298454269652,5e-04,0.135794235498619
"root18",20,"b5",9.09668206509426e-05,0.341298454269652,5e-04,0.135794235498619
"root18",20,"b6",7.01453307210961e-05,0.341298454269652,5e-04,0.135794235498619
"root18",20,"b7",0.000116568632954982,0.341298454269652,5e-04,0.135794235498619
"root18",20,"b8",4.07738424864091e-05,0.341298454269652,5e-04,0.135794235498619
"root18",20,"b9",7.46941411547768e-05,7.46941411547768e-05,5e-04,0.135794235498619
"root18",20,"b0",0.000151929164143336,0.341298454269652,6e-04,0.135794235498619
"root18",20,"b1",0.000108010800720978,0.341298454269652,6e-04,0.135794235498619
"root18",20,"b2",5.02726859094851e-05,0.341298454269652,6e-04,0.135794235498619
"root18",20,"b3",5.02726859094851e-05,0.341298454269652,6e-04,0.135794235498619
"root18",20,"b4",4.80329893479714e-05,0.341298454269652,6e-04,0.135794235498619
"root18",20,"b5",9.81354574845968e-05,0.341298454269652,6e-04,0.135794235498619
"root18",20,"b6",7.37611165886027e-05,0.341298454269652,6e-04,0.135794235498619
"root18",20,"b7",0.000122613343535661,0.341298454269652,6e-04,0.135794235498619
"root18",20,"b8",4.13597798274616e-05,0.341298454269652,6e-04,0.135794235498619
"root18",20,"b9",7.90441181738461e-05,7.90441181738461e-05,6e-04,0.135794235498619
"root18",20,"b0",0.000159659595002162,0.341298454269652,7e-04,0.135794235498619
"root18",20,"b1",0.000114601403334532,0.341298454269652,7e-04,0.135794235498619
"root18",20,"b2",5.09008704957342e-05,0.341298454269652,7e-04,0.135794235498619
