"Root","X","Barrier","Kr","Kx","kAQP","perimeter"
"root9",15,"b0",0.000106522155041867,0.458193973505764,1e-04,0.131112440373678
"root9",15,"b1",5.5704733563766e-05,0.458193973505764,1e-04,0.131112440373678
"root9",15,"b2",3.75394724132633e-05,0.458193973505764,1e-04,0.131112440373678
"root9",15,"b3",3.75394724132633e-05,0.458193973505764,1e-04,0.131112440373678
"root9",15,"b4",3.36473416883681e-05,0.458193973505764,1e-04,0.131112440373678
"root9",15,"b5",4.74554296048353e-05,0.458193973505764,1e-04,0.131112440373678
"root9",15,"b6",4.19310843999066e-05,0.458193973505764,1e-04,0.131112440373678
"root9",15,"b7",8.96925583680831e-05,0.458193973505764,1e-04,0.131112440373678
"root9",15,"b8",3.07961528212382e-05,0.458193973505764,1e-04,0.131112440373678
"root9",15,"b9",4.35270337692744e-05,4.35270337692744e-05,1e-04,0.131112440373678
"root9",15,"b0",0.000122313245374884,0.458193973505764,2e-04,0.131112440373678
"root9",15,"b1",6.8842588461745e-05,0.458193973505764,2e-04,0.131112440373678
"root9",15,"b2",4.11996446794655e-05,0.458193973505764,2e-04,0.131112440373678
"root9",15,"b3",4.11996446794655e-05,0.458193973505764,2e-04,0.131112440373678
"root9",15,"b4",3.80829959394574e-05,0.458193973505764,2e-04,0.131112440373678
"root9",15,"b5",6.052596610834e-05,0.458193973505764,2e-04,0.131112440373678
"root9",15,"b6",5.15723738632975e-05,0.458193973505764,2e-04,0.131112440373678
"root9",15,"b7",0.000104184133925652,0.458193973505764,2e-04,0.131112440373678
"root9",15,"b8",3.43439141977093e-05,0.458193973505764,2e-04,0.131112440373678
"root9",15,"b9",5.41319353998748e-05,5.41319353998748e-05,2e-04,0.131112440373678
"root9",15,"b0",0.000133509846249653,0.458193973505764,3e-04,0.131112440373678
"root9",15,"b1",7.90012553726272e-05,0.458193973505764,3e-04,0.131112440373678
"root9",15,"b2",4.32786846763064e-05,0.458193973505764,3e-04,0.131112440373678
"root9",15,"b3",4.32786846763064e-05,0.458193973505764,3e-04,0.131112440373678
"root9",15,"b4",4.06755306840263e-05,0.458193973505764,3e-04,0.131112440373678
"root9",15,"b5",7.07203206365101e-05,0.458193973505764,3e-04,0.131112440373678
"root9",15,"b6",5.83150443455961e-05,0.458193973505764,3e-04,0.131112440373678
"root9",15,"b7",0.000113886188946441,0.458193973505764,3e-04,0.131112440373678
"root9",15,"b8",3.62475514859926e-05,0.458193973505764,3e-04,0.131112440373678
"root9",15,"b9",6.17652381994568e-05,6.17652381994568e-05,3e-04,0.131112440373678
"root9",15,"b0",0.000142657347472617,0.458193973505764,4e-04,0.131112440373678
"root9",15,"b1",8.7610935670355e-05,0.458193973505764,4e-04,0.131112440373678
"root9",15,"b2",4.47022433247466e-05,0.458193973505764,4e-04,0.131112440373678
"root9",15,"b3",4.47022433247466e-05,0.458193973505764,4e-04,0.131112440373678
"root9",15,"b4",4.24679406007003e-05,0.458193973505764,4e-04,0.131112440373678
"root9",15,"b5",7.94116119540323e-05,0.458193973505764,4e-04,0.131112440373678
"root9",15,"b6",6.35467246339062e-05,0.458193973505764,4e-04,0.131112440373678
"root9",15,"b7",0.000121635617109873,0.458193973505764,4e-04,0.131112440373678
"root9",15,"b8",3.74697789875076e-05,0.458193973505764,4e-04,0.131112440373678
"root9",15,"b9",6.78469720008056e-05,6.78469720008056e-05,4e-04,0.131112440373678
"root9",15,"b0",0.000150672898303757,0.458193973505764,5e-04,0.131112440373678
"root9",15,"b1",9.52440479577926e-05,0.458193973505764,5e-04,0.131112440373678
"root9",15,"b2",4.577901476291e-05,0.458193973505764,5e-04,0.131112440373678
"root9",15,"b3",4.577901476291e-05,0.458193973505764,5e-04,0.131112440373678
"root9",15,"b4",4.38249795025697e-05,0.458193973505764,5e-04,0.131112440373678
"root9",15,"b5",8.71520885558811e-05,0.458193973505764,5e-04,0.131112440373678
"root9",15,"b6",6.78341759864119e-05,0.458193973505764,5e-04,0.131112440373678
"root9",15,"b7",0.000128343221202325,0.458193973505764,5e-04,0.131112440373678
"root9",15,"b8",3.83381101377669e-05,0.458193973505764,5e-04,0.131112440373678
"root9",15,"b9",7.29528662039027e-05,7.29528662039027e-05,5e-04,0.131112440373678
"root9",15,"b0",0.000157981669793612,0.458193973505764,6e-04,0.131112440373678
"root9",15,"b1",0.000102197235310696,0.458193973505764,6e-04,0.131112440373678
"root9",15,"b2",4.66449295644225e-05,0.458193973505764,6e-04,0.131112440373678
"root9",15,"b3",4.66449295644225e-05,0.458193973505764,6e-04,0.131112440373678
"root9",15,"b4",4.49122410885265e-05,0.458193973505764,6e-04,0.131112440373678
"root9",15,"b5",9.42270493916823e-05,0.458193973505764,6e-04,0.131112440373678
"root9",15,"b6",7.14715397062254e-05,0.458193973505764,6e-04,0.131112440373678
"root9",15,"b7",0.000134405797747934,0.458193973505764,6e-04,0.131112440373678
"root9",15,"b8",3.89969839509692e-05,0.458193973505764,6e-04,0.131112440373678
"root9",15,"b9",7.73810664859783e-05,7.73810664859783e-05,6e-04,0.131112440373678
"root9",15,"b0",0.000164811749571947,0.458193973505764,7e-04,0.131112440373678
"root9",15,"b1",0.000108647148502465,0.458193973505764,7e-04,0.131112440373678
"root9",15,"b2",4.73702738425251e-05,0.458193973505764,7e-04,0.131112440373678
"root9",15,"b3",4.73702738425251e-05,0.458193973505764,7e-04,0.131112440373678
"root9",15,"b4",4.58173579056292e-05,0.458193973505764,7e-04,0.131112440373678
"root9",15,"b5",0.000100806082074732,0.458193973505764,7e-04,0.131112440373678
"root9",15,"b6",7.46331009689302e-05,0.458193973505764,7e-04,0.131112440373678
"root9",15,"b7",0.000140029315228322,0.458193973505764,7e-04,0.131112440373678
"root9",15,"b8",3.95205799756602e-05,0.458193973505764,7e-04,0.131112440373678
"root9",15,"b9",8.13084600960225e-05,8.13084600960225e-05,7e-04,0.131112440373678
"root9",15,"b0",0.000171298112120521,0.458193973505764,8e-04,0.131112440373678
"root9",15,"b1",0.000114708549061522,0.458193973505764,8e-04,0.131112440373678
"root9",15,"b2",4.79955365175013e-05,0.458193973505764,8e-04,0.131112440373678
"root9",15,"b3",4.79955365175013e-05,0.458193973505764,8e-04,0.131112440373678
"root9",15,"b4",4.65917572893905e-05,0.458193973505764,8e-04,0.131112440373678
"root9",15,"b5",0.000106999436850518,0.458193973505764,8e-04,0.131112440373678
"root9",15,"b6",7.74312300716493e-05,0.458193973505764,8e-04,0.131112440373678
"root9",15,"b7",0.000145333764871885,0.458193973505764,8e-04,0.131112440373678
"root9",15,"b8",3.9951122842519e-05,0.458193973505764,8e-04,0.131112440373678
"root9",15,"b9",8.4849478983639e-05,8.4849478983639e-05,8e-04,0.131112440373678
"root9",15,"b0",0.000177526541797366,0.458193973505764,9e-04,0.131112440373678
"root9",15,"b1",0.000120460586124255,0.458193973505764,9e-04,0.131112440373678
"root9",15,"b2",4.85459510274324e-05,0.458193973505764,9e-04,0.131112440373678
"root9",15,"b3",4.85459510274324e-05,0.458193973505764,9e-04,0.131112440373678
"root9",15,"b4",4.72679745302534e-05,0.458193973505764,9e-04,0.131112440373678
"root9",15,"b5",0.000112883366607332,0.458193973505764,9e-04,0.131112440373678
"root9",15,"b6",7.99427656408939e-05,0.458193973505764,9e-04,0.131112440373678
"root9",15,"b7",0.000150395032883942,0.458193973505764,9e-04,0.131112440373678
"root9",15,"b8",4.03145197428241e-05,0.458193973505764,9e-04,0.131112440373678
"root9",15,"b9",8.80827269141658e-05,8.80827269141658e-05,9e-04,0.131112440373678
