"Root","X","Barrier","Kr","Kx","kAQP","perimeter"
"root12",9,"b0",0.00012165454065829,0.0415861131586378,1e-04,0.112536562014038
"root12",9,"b1",5.68391160673207e-05,0.0415861131586378,1e-04,0.112536562014038
"root12",9,"b2",3.88208308595318e-05,0.0415861131586378,1e-04,0.112536562014038
"root12",9,"b3",3.88208308595318e-05,0.0415861131586378,1e-04,0.112536562014038
"root12",9,"b4",3.40320220745883e-05,0.0415861131586378,1e-04,0.112536562014038
"root12",9,"b5",4.70173541664542e-05,0.0415861131586378,1e-04,0.112536562014038
"root12",9,"b6",4.14577986752166e-05,0.0415861131586378,1e-04,0.112536562014038
"root12",9,"b7",8.93566550684707e-05,0.0415861131586378,1e-04,0.112536562014038
"root12",9,"b8",3.10474212823136e-05,0.0415861131586378,1e-04,0.112536562014038
"root12",9,"b9",4.29669929220762e-05,4.29669929220762e-05,1e-04,0.112536562014038
"root12",9,"b0",0.000142292974710118,0.0415861131586378,2e-04,0.112536562014038
"root12",9,"b1",6.91919069007128e-05,0.0415861131586378,2e-04,0.112536562014038
"root12",9,"b2",4.19187696393568e-05,0.0415861131586378,2e-04,0.112536562014038
"root12",9,"b3",4.19187696393568e-05,0.0415861131586378,2e-04,0.112536562014038
"root12",9,"b4",3.80377545131673e-05,0.0415861131586378,2e-04,0.112536562014038
"root12",9,"b5",5.91715667081001e-05,0.0415861131586378,2e-04,0.112536562014038
"root12",9,"b6",5.02703406425843e-05,0.0415861131586378,2e-04,0.112536562014038
"root12",9,"b7",0.000103090072296356,0.0415861131586378,2e-04,0.112536562014038
"root12",9,"b8",3.41636729364752e-05,0.0415861131586378,2e-04,0.112536562014038
"root12",9,"b9",5.26107896211779e-05,5.26107896211779e-05,2e-04,0.112536562014038
"root12",9,"b0",0.000157052903634619,0.0415861131586378,3e-04,0.112536562014038
"root12",9,"b1",7.85877578118656e-05,0.0415861131586378,3e-04,0.112536562014038
"root12",9,"b2",4.35835991906304e-05,0.0415861131586378,3e-04,0.112536562014038
"root12",9,"b3",4.35835991906304e-05,0.0415861131586378,3e-04,0.112536562014038
"root12",9,"b4",4.03278595539516e-05,0.0415861131586378,3e-04,0.112536562014038
"root12",9,"b5",6.85753950416561e-05,0.0415861131586378,3e-04,0.112536562014038
"root12",9,"b6",5.64076324910662e-05,0.0415861131586378,3e-04,0.112536562014038
"root12",9,"b7",0.000112000133920968,0.0415861131586378,3e-04,0.112536562014038
"root12",9,"b8",3.57959118009773e-05,0.0415861131586378,3e-04,0.112536562014038
"root12",9,"b9",5.95010152226244e-05,5.95010152226244e-05,3e-04,0.112536562014038
"root12",9,"b0",0.000168947564136039,0.0415861131586378,4e-04,0.112536562014038
"root12",9,"b1",8.64119353551793e-05,0.0415861131586378,4e-04,0.112536562014038
"root12",9,"b2",4.46856103041358e-05,0.0415861131586378,4e-04,0.112536562014038
"root12",9,"b3",4.46856103041358e-05,0.0415861131586378,4e-04,0.112536562014038
"root12",9,"b4",4.18850769946646e-05,0.0415861131586378,4e-04,0.112536562014038
"root12",9,"b5",7.65001640371173e-05,0.0415861131586378,4e-04,0.112536562014038
"root12",9,"b6",6.11526573247684e-05,0.0415861131586378,4e-04,0.112536562014038
"root12",9,"b7",0.000118876629132038,0.0415861131586378,4e-04,0.112536562014038
"root12",9,"b8",3.68309392238428e-05,0.0415861131586378,4e-04,0.112536562014038
"root12",9,"b9",6.4956388178195e-05,6.4956388178195e-05,4e-04,0.112536562014038
"root12",9,"b0",0.000179164377974663,0.0415861131586378,5e-04,0.112536562014038
"root12",9,"b1",9.32223554409086e-05,0.0415861131586378,5e-04,0.112536562014038
"root12",9,"b2",4.55013816390072e-05,0.0415861131586378,5e-04,0.112536562014038
"root12",9,"b3",4.55013816390072e-05,0.0415861131586378,5e-04,0.112536562014038
"root12",9,"b4",4.30482340543485e-05,0.0415861131586378,5e-04,0.112536562014038
"root12",9,"b5",8.34609208048708e-05,0.0415861131586378,5e-04,0.112536562014038
"root12",9,"b6",6.50256645939265e-05,0.0415861131586378,5e-04,0.112536562014038
"root12",9,"b7",0.000124639763868942,0.0415861131586378,5e-04,0.112536562014038
"root12",9,"b8",3.75617563196096e-05,0.0415861131586378,5e-04,0.112536562014038
"root12",9,"b9",6.95070984907572e-05,6.95070984907572e-05,5e-04,0.112536562014038
"root12",9,"b0",0.000188294212140471,0.0415861131586378,6e-04,0.112536562014038
"root12",9,"b1",9.9314325400925e-05,0.0415861131586378,6e-04,0.112536562014038
"root12",9,"b2",4.61486926702241e-05,0.0415861131586378,6e-04,0.112536562014038
"root12",9,"b3",4.61486926702241e-05,0.0415861131586378,6e-04,0.112536562014038
"root12",9,"b4",4.39700675174027e-05,0.0415861131586378,6e-04,0.112536562014038
"root12",9,"b5",8.97301289053527e-05,0.0415861131586378,6e-04,0.112536562014038
"root12",9,"b6",6.82972740646648e-05,0.0415861131586378,6e-04,0.112536562014038
"root12",9,"b7",0.000129702521238146,0.0415861131586378,6e-04,0.112536562014038
"root12",9,"b8",3.81150562833869e-05,0.0415861131586378,6e-04,0.112536562014038
"root12",9,"b9",7.34282939970602e-05,7.34282939970602e-05,6e-04,0.112536562014038
"root12",9,"b0",0.000196671283972509,0.0415861131586378,7e-04,0.112536562014038
"root12",9,"b1",0.000104867630656454,0.0415861131586378,7e-04,0.112536562014038
"root12",9,"b2",4.66868284507254e-05,0.0415861131586378,7e-04,0.112536562014038
"root12",9,"b3",4.66868284507254e-05,0.0415861131586378,7e-04,0.112536562014038
"root12",9,"b4",4.47309636310642e-05,0.0415861131586378,7e-04,0.112536562014038
"root12",9,"b5",9.5474156721412e-05,0.0415861131586378,7e-04,0.112536562014038
"root12",9,"b6",7.11285133523285e-05,0.0415861131586378,7e-04,0.112536562014038
"root12",9,"b7",0.000134284749949754,0.0415861131586378,7e-04,0.112536562014038
"root12",9,"b8",3.85549512786009e-05,0.0415861131586378,7e-04,0.112536562014038
"root12",9,"b9",7.68839690705471e-05,7.68839690705471e-05,7e-04,0.112536562014038
"root12",9,"b0",0.000204501162115025,0.0415861131586378,8e-04,0.112536562014038
"root12",9,"b1",0.000110001307573591,0.0415861131586378,8e-04,0.112536562014038
"root12",9,"b2",4.71491403410648e-05,0.0415861131586378,8e-04,0.112536562014038
"root12",9,"b3",4.71491403410648e-05,0.0415861131586378,8e-04,0.112536562014038
"root12",9,"b4",4.53778179267289e-05,0.0415861131586378,8e-04,0.112536562014038
"root12",9,"b5",0.000100803878521592,0.0415861131586378,8e-04,0.112536562014038
"root12",9,"b6",7.36236107683721e-05,0.0415861131586378,8e-04,0.112536562014038
"root12",9,"b7",0.000138516965366079,0.0415861131586378,8e-04,0.112536562014038
"root12",9,"b8",3.89175083341366e-05,0.0415861131586378,8e-04,0.112536562014038
"root12",9,"b9",7.9980691062261e-05,7.9980691062261e-05,8e-04,0.112536562014038
"root12",9,"b0",0.000211918142522153,0.0415861131586378,9e-04,0.112536562014038
"root12",9,"b1",0.000114798708908444,0.0415861131586378,9e-04,0.112536562014038
"root12",9,"b2",4.75559616266739e-05,0.0415861131586378,9e-04,0.112536562014038
"root12",9,"b3",4.75559616266739e-05,0.0415861131586378,9e-04,0.112536562014038
"root12",9,"b4",4.59400914489228e-05,0.0415861131586378,9e-04,0.112536562014038
"root12",9,"b5",0.000105797617153477,0.0415861131586378,9e-04,0.112536562014038
"root12",9,"b6",7.58540521876891e-05,0.0415861131586378,9e-04,0.112536562014038
"root12",9,"b7",0.00014248275960833,0.0415861131586378,9e-04,0.112536562014038
"root12",9,"b8",3.92246416063806e-05,0.0415861131586378,9e-04,0.112536562014038
"root12",9,"b9",8.27919294690775e-05,8.27919294690775e-05,9e-04,0.112536562014038
"root12",9,"b0",0.000219014093719973,0.0415861131586378,0.001,0.112536562014038
"root12",9,"b1",0.000119320606366043,0.0415861131586378,0.001,0.112536562014038
"root12",9,"b2",4.79204739953437e-05,0.0415861131586378,0.001,0.112536562014038
"root12",9,"b3",4.79204739953437e-05,0.0415861131586378,0.001,0.112536562014038
"root12",9,"b4",4.64373617268138e-05,0.0415861131586378,0.001,0.112536562014038
"root12",9,"b5",0.000110513047894579,0.0415861131586378,0.001,0.112536562014038
"root12",9,"b6",7.78710030370537e-05,0.0415861131586378,0.001,0.112536562014038
"root12",9,"b7",0.000146238763234799,0.0415861131586378,0.001,0.112536562014038
"root12",9,"b8",3.94904738696324e-05,0.0415861131586378,0.001,0.112536562014038
"root12",9,"b9",8.53705767032898e-05,8.53705767032898e-05,0.001,0.112536562014038
