"Root","X","Barrier","Kr","Kx","kAQP","perimeter"
"root8",15,"b0",8.39421998787052e-05,0.146758571231518,1e-04,0.165357086300612
"root8",15,"b1",4.36894972253167e-05,0.146758571231518,1e-04,0.165357086300612
"root8",15,"b2",3.11807819140343e-05,0.146758571231518,1e-04,0.165357086300612
"root8",15,"b3",3.11807819140343e-05,0.146758571231518,1e-04,0.165357086300612
"root8",15,"b4",2.84278111354981e-05,0.146758571231518,1e-04,0.165357086300612
"root8",15,"b5",3.8458544435358e-05,0.146758571231518,1e-04,0.165357086300612
"root8",15,"b6",3.48323856316943e-05,0.146758571231518,1e-04,0.165357086300612
"root8",15,"b7",6.30929332899327e-05,0.146758571231518,1e-04,0.165357086300612
"root8",15,"b8",2.63996641544053e-05,0.146758571231518,1e-04,0.165357086300612
"root8",15,"b9",3.57652204806799e-05,3.57652204806799e-05,1e-04,0.165357086300612
"root8",15,"b0",9.46658960005739e-05,0.146758571231518,2e-04,0.165357086300612
"root8",15,"b1",5.18579337671569e-05,0.146758571231518,2e-04,0.165357086300612
"root8",15,"b2",3.37711292202225e-05,0.146758571231518,2e-04,0.165357086300612
"root8",15,"b3",3.37711292202225e-05,0.146758571231518,2e-04,0.165357086300612
"root8",15,"b4",3.16221213145839e-05,0.146758571231518,2e-04,0.165357086300612
"root8",15,"b5",4.69541142770324e-05,0.146758571231518,2e-04,0.165357086300612
"root8",15,"b6",4.14619508853691e-05,0.146758571231518,2e-04,0.165357086300612
"root8",15,"b7",7.01649235888924e-05,0.146758571231518,2e-04,0.165357086300612
"root8",15,"b8",2.90334432604289e-05,0.146758571231518,2e-04,0.165357086300612
"root8",15,"b9",4.28356777361895e-05,4.28356777361895e-05,2e-04,0.165357086300612
"root8",15,"b0",0.00010252160771538,0.146758571231518,3e-04,0.165357086300612
"root8",15,"b1",5.79181666437386e-05,0.146758571231518,3e-04,0.165357086300612
"root8",15,"b2",3.52610915827096e-05,0.146758571231518,3e-04,0.165357086300612
"root8",15,"b3",3.52610915827096e-05,0.146758571231518,3e-04,0.165357086300612
"root8",15,"b4",3.34831677727535e-05,0.146758571231518,3e-04,0.165357086300612
"root8",15,"b5",5.3269312791558e-05,0.146758571231518,3e-04,0.165357086300612
"root8",15,"b6",4.59999969389697e-05,0.146758571231518,3e-04,0.165357086300612
"root8",15,"b7",7.49884895710487e-05,0.146758571231518,3e-04,0.165357086300612
"root8",15,"b8",3.04588777386375e-05,0.146758571231518,3e-04,0.165357086300612
"root8",15,"b9",4.77801464649637e-05,4.77801464649637e-05,3e-04,0.165357086300612
"root8",15,"b0",0.000109143351826729,0.146758571231518,4e-04,0.165357086300612
"root8",15,"b1",6.29389489555234e-05,0.146758571231518,4e-04,0.165357086300612
"root8",15,"b2",3.63061228272315e-05,0.146758571231518,4e-04,0.165357086300612
"root8",15,"b3",3.63061228272315e-05,0.146758571231518,4e-04,0.165357086300612
"root8",15,"b4",3.47864803790145e-05,0.146758571231518,4e-04,0.165357086300612
"root8",15,"b5",5.8505378489018e-05,0.146758571231518,4e-04,0.165357086300612
"root8",15,"b6",4.95239734933936e-05,0.146758571231518,4e-04,0.165357086300612
"root8",15,"b7",7.89282700487963e-05,0.146758571231518,4e-04,0.165357086300612
"root8",15,"b8",3.14018624075773e-05,0.146758571231518,4e-04,0.165357086300612
"root8",15,"b9",5.16952905063766e-05,5.16952905063766e-05,4e-04,0.165357086300612
"root8",15,"b0",0.000115099982896108,0.146758571231518,5e-04,0.165357086300612
"root8",15,"b1",6.73292959044024e-05,0.146758571231518,5e-04,0.165357086300612
"root8",15,"b2",3.71180933009436e-05,0.146758571231518,5e-04,0.165357086300612
"root8",15,"b3",3.71180933009436e-05,0.146758571231518,5e-04,0.165357086300612
"root8",15,"b4",3.57911198201495e-05,0.146758571231518,5e-04,0.165357086300612
"root8",15,"b5",6.30835066877945e-05,0.146758571231518,5e-04,0.165357086300612
"root8",15,"b6",5.24410739682872e-05,0.146758571231518,5e-04,0.165357086300612
"root8",15,"b7",8.23999591373178e-05,0.146758571231518,5e-04,0.165357086300612
"root8",15,"b8",3.20972733013915e-05,0.146758571231518,5e-04,0.165357086300612
"root8",15,"b9",5.49937017255995e-05,5.49937017255995e-05,5e-04,0.165357086300612
