"Root","X","Barrier","Kr","Kx","kAQP","perimeter"
"root15",16,"b0",0.000100082698747859,0.583225556671544,1e-04,0.142806088813854
"root15",16,"b1",5.50353430685932e-05,0.583225556671544,1e-04,0.142806088813854
"root15",16,"b2",3.7606936587834e-05,0.583225556671544,1e-04,0.142806088813854
"root15",16,"b3",3.7606936587834e-05,0.583225556671544,1e-04,0.142806088813854
"root15",16,"b4",3.36480053796807e-05,0.583225556671544,1e-04,0.142806088813854
"root15",16,"b5",4.68720631090078e-05,0.583225556671544,1e-04,0.142806088813854
"root15",16,"b6",4.14962404691746e-05,0.583225556671544,1e-04,0.142806088813854
"root15",16,"b7",8.28354811378286e-05,0.583225556671544,1e-04,0.142806088813854
"root15",16,"b8",3.08055833668651e-05,0.583225556671544,1e-04,0.142806088813854
"root15",16,"b9",4.2915480234783e-05,4.2915480234783e-05,1e-04,0.142806088813854
"root15",16,"b0",0.000113599839617148,0.583225556671544,2e-04,0.142806088813854
"root15",16,"b1",6.708914459877e-05,0.583225556671544,2e-04,0.142806088813854
"root15",16,"b2",4.10555575752918e-05,0.583225556671544,2e-04,0.142806088813854
"root15",16,"b3",4.10555575752918e-05,0.583225556671544,2e-04,0.142806088813854
"root15",16,"b4",3.78880252111273e-05,0.583225556671544,2e-04,0.142806088813854
"root15",16,"b5",5.89943207964947e-05,0.583225556671544,2e-04,0.142806088813854
"root15",16,"b6",5.04763424943014e-05,0.583225556671544,2e-04,0.142806088813854
"root15",16,"b7",9.49959485745082e-05,0.583225556671544,2e-04,0.142806088813854
"root15",16,"b8",3.41931285774719e-05,0.583225556671544,2e-04,0.142806088813854
"root15",16,"b9",5.26891117260286e-05,5.26891117260286e-05,2e-04,0.142806088813854
"root15",16,"b0",0.000123369742114963,0.583225556671544,3e-04,0.142806088813854
"root15",16,"b1",7.62816800252717e-05,0.583225556671544,3e-04,0.142806088813854
"root15",16,"b2",4.30139743160933e-05,0.583225556671544,3e-04,0.142806088813854
"root15",16,"b3",4.30139743160933e-05,0.583225556671544,3e-04,0.142806088813854
"root15",16,"b4",4.03672298960944e-05,0.583225556671544,3e-04,0.142806088813854
"root15",16,"b5",6.83189832965849e-05,0.583225556671544,3e-04,0.142806088813854
"root15",16,"b6",5.67088605496964e-05,0.583225556671544,3e-04,0.142806088813854
"root15",16,"b7",0.000103211042653177,0.583225556671544,3e-04,0.142806088813854
"root15",16,"b8",3.60169321971032e-05,0.583225556671544,3e-04,0.142806088813854
"root15",16,"b9",5.96494999760569e-05,5.96494999760569e-05,3e-04,0.142806088813854
"root15",16,"b0",0.000131511257852317,0.583225556671544,4e-04,0.142806088813854
"root15",16,"b1",8.4024474067011e-05,0.583225556671544,4e-04,0.142806088813854
"root15",16,"b2",4.43621640895887e-05,0.583225556671544,4e-04,0.142806088813854
"root15",16,"b3",4.43621640895887e-05,0.583225556671544,4e-04,0.142806088813854
"root15",16,"b4",4.20879977235796e-05,0.583225556671544,4e-04,0.142806088813854
"root15",16,"b5",7.62115826460451e-05,0.583225556671544,4e-04,0.142806088813854
"root15",16,"b6",6.15477250568963e-05,0.583225556671544,4e-04,0.142806088813854
"root15",16,"b7",0.000109850179005896,0.583225556671544,4e-04,0.142806088813854
"root15",16,"b8",3.71986948192775e-05,0.583225556671544,4e-04,0.142806088813854
"root15",16,"b9",6.51855419924997e-05,6.51855419924997e-05,4e-04,0.142806088813854
"root15",16,"b0",0.00013876910536009,0.583225556671544,5e-04,0.142806088813854
"root15",16,"b1",9.08733413717482e-05,0.583225556671544,5e-04,0.142806088813854
"root15",16,"b2",4.53897921897898e-05,0.583225556671544,5e-04,0.142806088813854
"root15",16,"b3",4.53897921897898e-05,0.583225556671544,5e-04,0.142806088813854
