"Root","X","Barrier","Kr","Kx","kAQP","perimeter"
"root17",5,"b0",1.84525550539925e-05,0.0445371954472585,1e-04,0.145144614830224
"root17",5,"b1",4.85534950627398e-05,0.0445371954472585,1e-04,0.145144614830224
"root17",5,"b2",3.34763047087319e-05,0.0445371954472585,1e-04,0.145144614830224
"root17",5,"b3",3.34763047087319e-05,0.0445371954472585,1e-04,0.145144614830224
"root17",5,"b4",2.99547459573545e-05,0.0445371954472585,1e-04,0.145144614830224
"root17",5,"b5",4.14652991169433e-05,0.0445371954472585,1e-04,0.145144614830224
"root17",5,"b6",3.71822998736713e-05,0.0445371954472585,1e-04,0.145144614830224
"root17",5,"b7",7.05814874654492e-05,0.0445371954472585,1e-04,0.145144614830224
"root17",5,"b8",2.76574085645615e-05,0.0445371954472585,1e-04,0.145144614830224
"root17",5,"b9",3.83211027419918e-05,3.83211027419918e-05,1e-04,0.145144614830224
"root17",5,"b0",2.31549314634916e-05,0.0445371954472585,2e-04,0.145144614830224
"root17",5,"b1",5.86163666327178e-05,0.0445371954472585,2e-04,0.145144614830224
"root17",5,"b2",3.63558603588313e-05,0.0445371954472585,2e-04,0.145144614830224
"root17",5,"b3",3.63558603588313e-05,0.0445371954472585,2e-04,0.145144614830224
"root17",5,"b4",3.3524497814303e-05,0.0445371954472585,2e-04,0.145144614830224
"root17",5,"b5",5.15873790608141e-05,0.0445371954472585,2e-04,0.145144614830224
"root17",5,"b6",4.48600759843105e-05,0.0445371954472585,2e-04,0.145144614830224
"root17",5,"b7",7.95787027941274e-05,0.0445371954472585,2e-04,0.145144614830224
"root17",5,"b8",3.05487801377669e-05,0.0445371954472585,2e-04,0.145144614830224
"root17",5,"b9",4.65786402995047e-05,4.65786402995047e-05,2e-04,0.145144614830224
"root17",5,"b0",2.70738274552341e-05,0.0445371954472585,3e-04,0.145144614830224
"root17",5,"b1",6.61478559089618e-05,0.0445371954472585,3e-04,0.145144614830224
"root17",5,"b2",3.79563441384455e-05,0.0445371954472585,3e-04,0.145144614830224
"root17",5,"b3",3.79563441384455e-05,0.0445371954472585,3e-04,0.145144614830224
"root17",5,"b4",3.55794578434026e-05,0.0445371954472585,3e-04,0.145144614830224
"root17",5,"b5",5.92481135178447e-05,0.0445371954472585,3e-04,0.145144614830224
"root17",5,"b6",5.01608757180423e-05,0.0445371954472585,3e-04,0.145144614830224
"root17",5,"b7",8.57275992915942e-05,0.0445371954472585,3e-04,0.145144614830224
"root17",5,"b8",3.20892786086097e-05,0.0445371954472585,3e-04,0.145144614830224
"root17",5,"b9",5.24123200845736e-05,5.24123200845736e-05,3e-04,0.145144614830224
"root17",5,"b0",3.05420138330754e-05,0.0445371954472585,4e-04,0.145144614830224
"root17",5,"b1",7.24090535529314e-05,0.0445371954472585,4e-04,0.145144614830224
"root17",5,"b2",3.90450466615389e-05,0.0445371954472585,4e-04,0.145144614830224
"root17",5,"b3",3.90450466615389e-05,0.0445371954472585,4e-04,0.145144614830224
"root17",5,"b4",3.69955027594296e-05,0.0445371954472585,4e-04,0.145144614830224
"root17",5,"b5",6.56616861876355e-05,0.0445371954472585,4e-04,0.145144614830224
"root17",5,"b6",5.42854340290063e-05,0.0445371954472585,4e-04,0.145144614830224
"root17",5,"b7",9.0734817135782e-05,0.0445371954472585,4e-04,0.145144614830224
"root17",5,"b8",3.30893459757948e-05,0.0445371954472585,4e-04,0.145144614830224
"root17",5,"b9",5.70467203905231e-05,5.70467203905231e-05,4e-04,0.145144614830224
"root17",5,"b0",3.3703139320951e-05,0.0445371954472585,5e-04,0.145144614830224
"root17",5,"b1",7.78929436215975e-05,0.0445371954472585,5e-04,0.145144614830224
"root17",5,"b2",3.98691401605194e-05,0.0445371954472585,5e-04,0.145144614830224
"root17",5,"b3",3.98691401605194e-05,0.0445371954472585,5e-04,0.145144614830224
"root17",5,"b4",3.80688370227319e-05,0.0445371954472585,5e-04,0.145144614830224
"root17",5,"b5",7.13036586033102e-05,0.0445371954472585,5e-04,0.145144614830224
"root17",5,"b6",5.76986007408189e-05,0.0445371954472585,5e-04,0.145144614830224
"root17",5,"b7",9.51357130421297e-05,0.0445371954472585,5e-04,0.145144614830224
"root17",5,"b8",3.38130821204497e-05,0.0445371954472585,5e-04,0.145144614830224
"root17",5,"b9",6.09540388018203e-05,6.09540388018203e-05,5e-04,0.145144614830224
"root17",5,"b0",3.66365435777253e-05,0.0445371954472585,6e-04,0.145144614830224
"root17",5,"b1",8.28495472823063e-05,0.0445371954472585,6e-04,0.145144614830224
"root17",5,"b2",4.05349500202663e-05,0.0445371954472585,6e-04,0.145144614830224
"root17",5,"b3",4.05349500202663e-05,0.0445371954472585,6e-04,0.145144614830224
"root17",5,"b4",3.89317088518126e-05,0.0445371954472585,6e-04,0.145144614830224
"root17",5,"b5",7.64161052387262e-05,0.0445371954472585,6e-04,0.145144614830224
"root17",5,"b6",6.06323923367597e-05,0.0445371954472585,6e-04,0.145144614830224
"root17",5,"b7",9.91625663822671e-05,0.0445371954472585,6e-04,0.145144614830224
"root17",5,"b8",3.43741072106691e-05,0.0445371954472585,6e-04,0.145144614830224
