"Root","X","Barrier","Kr","Kx","kAQP","perimeter"
"root13",1,"b0",3.5136841253587e-05,0.00506380806516466,1e-04,0.106660751886265
"root13",1,"b1",5.34347650905195e-05,0.00506380806516466,1e-04,0.106660751886265
"root13",1,"b2",3.5392111642737e-05,0.00506380806516466,1e-04,0.106660751886265
"root13",1,"b3",3.5392111642737e-05,0.00506380806516466,1e-04,0.106660751886265
"root13",1,"b4",3.1156188798511e-05,0.00506380806516466,1e-04,0.106660751886265
"root13",1,"b5",4.42306319033838e-05,0.00506380806516466,1e-04,0.106660751886265
"root13",1,"b6",3.90330136432497e-05,0.00506380806516466,1e-04,0.106660751886265
"root13",1,"b7",8.58061545835682e-05,0.00506380806516466,1e-04,0.106660751886265
"root13",1,"b8",2.85078236919582e-05,0.00506380806516466,1e-04,0.106660751886265
"root13",1,"b9",4.04684002996999e-05,4.04684002996999e-05,1e-04,0.106660751886265
"root13",1,"b0",4.47307008136618e-05,0.00506380806516466,2e-04,0.106660751886265
"root13",1,"b1",6.61774162930129e-05,0.00506380806516466,2e-04,0.106660751886265
"root13",1,"b2",3.85868972916408e-05,0.00506380806516466,2e-04,0.106660751886265
"root13",1,"b3",3.85868972916408e-05,0.00506380806516466,2e-04,0.106660751886265
"root13",1,"b4",3.50930666614129e-05,0.00506380806516466,2e-04,0.106660751886265
"root13",1,"b5",5.64823447131846e-05,0.00506380806516466,2e-04,0.106660751886265
"root13",1,"b6",4.81135401153965e-05,0.00506380806516466,2e-04,0.106660751886265
"root13",1,"b7",9.94981095931659e-05,0.00506380806516466,2e-04,0.106660751886265
"root13",1,"b8",3.16817576032608e-05,0.00506380806516466,2e-04,0.106660751886265
"root13",1,"b9",5.04026954744209e-05,5.04026954744209e-05,2e-04,0.106660751886265
"root13",1,"b0",5.24736453112882e-05,0.00506380806516466,3e-04,0.106660751886265
"root13",1,"b1",7.59698045904953e-05,0.00506380806516466,3e-04,0.106660751886265
"root13",1,"b2",4.03092286513041e-05,0.00506380806516466,3e-04,0.106660751886265
"root13",1,"b3",4.03092286513041e-05,0.00506380806516466,3e-04,0.106660751886265
"root13",1,"b4",3.73415228330618e-05,0.00506380806516466,3e-04,0.106660751886265
"root13",1,"b5",6.60509423889104e-05,0.00506380806516466,3e-04,0.106660751886265
"root13",1,"b6",5.4530503108173e-05,0.00506380806516466,3e-04,0.106660751886265
"root13",1,"b7",0.000108502952208519,0.00506380806516466,3e-04,0.106660751886265
"root13",1,"b8",3.33635787909663e-05,0.00506380806516466,3e-04,0.106660751886265
"root13",1,"b9",5.76032331140179e-05,5.76032331140179e-05,3e-04,0.106660751886265
"root13",1,"b0",5.91121007542075e-05,0.00506380806516466,4e-04,0.106660751886265
"root13",1,"b1",8.4201394425479e-05,0.00506380806516466,4e-04,0.106660751886265
"root13",1,"b2",4.14436647152445e-05,0.00506380806516466,4e-04,0.106660751886265
"root13",1,"b3",4.14436647152445e-05,0.00506380806516466,4e-04,0.106660751886265
"root13",1,"b4",3.88649745987972e-05,0.00506380806516466,4e-04,0.106660751886265
"root13",1,"b5",7.41856198652152e-05,0.00506380806516466,4e-04,0.106660751886265
"root13",1,"b6",5.95455459674003e-05,0.00506380806516466,4e-04,0.106660751886265
"root13",1,"b7",0.000115568571203378,0.00506380806516466,4e-04,0.106660751886265
"root13",1,"b8",3.44341179147777e-05,0.00506380806516466,4e-04,0.106660751886265
"root13",1,"b9",6.33645758294299e-05,6.33645758294299e-05,4e-04,0.106660751886265
"root13",1,"b0",6.49945752896935e-05,0.00506380806516466,5e-04,0.106660751886265
"root13",1,"b1",9.1433219772386e-05,0.00506380806516466,5e-04,0.106660751886265
"root13",1,"b2",4.22764999005284e-05,0.00506380806516466,5e-04,0.106660751886265
"root13",1,"b3",4.22764999005284e-05,0.00506380806516466,5e-04,0.106660751886265
"root13",1,"b4",3.99981918171988e-05,0.00506380806516466,5e-04,0.106660751886265
"root13",1,"b5",8.13952304146168e-05,0.00506380806516466,5e-04,0.106660751886265
"root13",1,"b6",6.36767121434416e-05,0.00506380806516466,5e-04,0.106660751886265
"root13",1,"b7",0.00012159266027906,0.00506380806516466,5e-04,0.106660751886265
"root13",1,"b8",3.51897134194233e-05,0.00506380806516466,5e-04,0.106660751886265
"root13",1,"b9",6.8213860795261e-05,6.8213860795261e-05,5e-04,0.106660751886265
"root13",1,"b0",7.03224046949412e-05,0.00506380806516466,6e-04,0.106660751886265
"root13",1,"b1",9.7960795878994e-05,0.00506380806516466,6e-04,0.106660751886265
"root13",1,"b2",4.29310000372987e-05,0.00506380806516466,6e-04,0.106660751886265
"root13",1,"b3",4.29310000372987e-05,0.00506380806516466,6e-04,0.106660751886265
"root13",1,"b4",4.08924685334767e-05,0.00506380806516466,6e-04,0.106660751886265
"root13",1,"b5",8.79476374069854e-05,0.00506380806516466,6e-04,0.106660751886265
"root13",1,"b6",6.71949931967629e-05,0.00506380806516466,6e-04,0.106660751886265
"root13",1,"b7",0.000126972191070239,0.00506380806516466,6e-04,0.106660751886265
"root13",1,"b8",3.57600947960266e-05,0.00506380806516466,6e-04,0.106660751886265
"root13",1,"b9",7.24259926842389e-05,7.24259926842389e-05,6e-04,0.106660751886265
"root13",1,"b0",7.52252112567896e-05,0.00506380806516466,7e-04,0.106660751886265
"root13",1,"b1",0.000103962931718698,0.00506380806516466,7e-04,0.106660751886265
"root13",1,"b2",4.34696663963631e-05,0.00506380806516466,7e-04,0.106660751886265
"root13",1,"b3",4.34696663963631e-05,0.00506380806516466,7e-04,0.106660751886265
"root13",1,"b4",4.16274628625854e-05,0.00506380806516466,7e-04,0.106660751886265
"root13",1,"b5",9.40050240643938e-05,0.00506380806516466,7e-04,0.106660751886265
"root13",1,"b6",7.02621494175611e-05,0.00506380806516466,7e-04,0.106660751886265
"root13",1,"b7",0.000131915278943477,0.00506380806516466,7e-04,0.106660751886265
"root13",1,"b8",3.62115058163825e-05,0.00506380806516466,7e-04,0.106660751886265
"root13",1,"b9",7.61651638647718e-05,7.61651638647718e-05,7e-04,0.106660751886265
"root13",1,"b0",7.97921452853936e-05,0.00506380806516466,8e-04,0.106660751886265
"root13",1,"b1",0.000109557348782746,0.00506380806516466,8e-04,0.106660751886265
"root13",1,"b2",4.39278392047041e-05,0.00506380806516466,8e-04,0.106660751886265
"root13",1,"b3",4.39278392047041e-05,0.00506380806516466,8e-04,0.106660751886265
