"Root","X","Barrier","Kr","Kx","kAQP","perimeter"
"root15",11,"b0",9.56745188053474e-05,0.193232015700332,1e-04,0.132343330076878
"root15",11,"b1",5.79195763757899e-05,0.193232015700332,1e-04,0.132343330076878
"root15",11,"b2",4.00323702205197e-05,0.193232015700332,1e-04,0.132343330076878
"root15",11,"b3",4.00323702205197e-05,0.193232015700332,1e-04,0.132343330076878
"root15",11,"b4",3.58281332327938e-05,0.193232015700332,1e-04,0.132343330076878
"root15",11,"b5",4.92158351124496e-05,0.193232015700332,1e-04,0.132343330076878
"root15",11,"b6",4.34128624045901e-05,0.193232015700332,1e-04,0.132343330076878
"root15",11,"b7",8.02709088512093e-05,0.193232015700332,1e-04,0.132343330076878
"root15",11,"b8",3.27262405006535e-05,0.193232015700332,1e-04,0.132343330076878
"root15",11,"b9",4.47519545948953e-05,4.47519545948953e-05,1e-04,0.132343330076878
"root15",11,"b0",0.000110146859308461,0.193232015700332,2e-04,0.132343330076878
"root15",11,"b1",7.00380313213952e-05,0.193232015700332,2e-04,0.132343330076878
"root15",11,"b2",4.32587892512248e-05,0.193232015700332,2e-04,0.132343330076878
"root15",11,"b3",4.32587892512248e-05,0.193232015700332,2e-04,0.132343330076878
"root15",11,"b4",3.98252483958745e-05,0.193232015700332,2e-04,0.132343330076878
"root15",11,"b5",6.1301083192173e-05,0.193232015700332,2e-04,0.132343330076878
"root15",11,"b6",5.21716945893054e-05,0.193232015700332,2e-04,0.132343330076878
"root15",11,"b7",9.20290713618483e-05,0.193232015700332,2e-04,0.132343330076878
"root15",11,"b8",3.58088940256821e-05,0.193232015700332,2e-04,0.132343330076878
"root15",11,"b9",5.43054461452394e-05,5.43054461452394e-05,2e-04,0.132343330076878
"root15",11,"b0",0.000121122495620533,0.193232015700332,3e-04,0.132343330076878
"root15",11,"b1",7.9349413021867e-05,0.193232015700332,3e-04,0.132343330076878
"root15",11,"b2",4.50310250601892e-05,0.193232015700332,3e-04,0.132343330076878
"root15",11,"b3",4.50310250601892e-05,0.193232015700332,3e-04,0.132343330076878
"root15",11,"b4",4.21427818852229e-05,0.193232015700332,3e-04,0.132343330076878
"root15",11,"b5",7.07057175560364e-05,0.193232015700332,3e-04,0.132343330076878
"root15",11,"b6",5.83137791645744e-05,0.193232015700332,3e-04,0.132343330076878
"root15",11,"b7",0.00010016171935395,0.193232015700332,3e-04,0.132343330076878
"root15",11,"b8",3.74372736512486e-05,0.193232015700332,3e-04,0.132343330076878
"root15",11,"b9",6.11717111236059e-05,6.11717111236059e-05,3e-04,0.132343330076878
"root15",11,"b0",0.000130485677599707,0.193232015700332,4e-04,0.132343330076878
"root15",11,"b1",8.72506925934975e-05,0.193232015700332,4e-04,0.132343330076878
"root15",11,"b2",4.62334579769752e-05,0.193232015700332,4e-04,0.132343330076878
"root15",11,"b3",4.62334579769752e-05,0.193232015700332,4e-04,0.132343330076878
"root15",11,"b4",4.37456042710975e-05,0.193232015700332,4e-04,0.132343330076878
"root15",11,"b5",7.87333005597528e-05,0.193232015700332,4e-04,0.132343330076878
"root15",11,"b6",6.31232499886946e-05,0.193232015700332,4e-04,0.132343330076878
"root15",11,"b7",0.00010684083153228,0.193232015700332,4e-04,0.132343330076878
"root15",11,"b8",3.84833187281753e-05,0.193232015700332,4e-04,0.132343330076878
"root15",11,"b9",6.6680334723544e-05,6.6680334723544e-05,4e-04,0.132343330076878
"root15",11,"b0",0.000138934179733942,0.193232015700332,5e-04,0.132343330076878
"root15",11,"b1",9.42745960379576e-05,0.193232015700332,5e-04,0.132343330076878
"root15",11,"b2",4.71426489286948e-05,0.193232015700332,5e-04,0.132343330076878
