node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 0.0004 -0.0022 -3.0097 0.0967 0.0100 0.0000 0.0000 205.0000 0.0030 1.0000 
1 2 0 0.0004 -0.0022 -3.0097 0.0073 -0.0457 -3.1927 0.0967 0.1882 0.0000 0.0000 205.0000 0.0585 1.0000 
2 3 0 0.0073 -0.0457 -3.1927 0.0108 -0.0823 -3.3818 0.0967 0.1927 0.0000 0.0000 205.0000 0.1154 1.0000 
3 4 0 0.0108 -0.0823 -3.3818 0.0001 -0.1325 -3.5987 0.0967 0.2229 0.0000 0.0000 205.0000 0.1814 1.0000 
4 5 0 0.0001 -0.1325 -3.5987 -0.0108 -0.1690 -3.7957 0.0967 0.2006 0.0000 0.0000 205.0000 0.2408 1.0000 
5 6 0 -0.0108 -0.1690 -3.7957 -0.0215 -0.2051 -3.9904 0.0967 0.1983 0.0000 0.0000 205.0000 0.2995 1.0000 
6 7 0 -0.0215 -0.2051 -3.9904 -0.0314 -0.2376 -4.1668 0.0967 0.1796 0.0000 0.0000 205.0000 0.3528 1.0000 
7 8 0 -0.0314 -0.2376 -4.1668 -0.0401 -0.2753 -4.3420 0.0967 0.1795 0.0000 0.0000 205.0000 0.4060 1.0000 
8 9 0 -0.0401 -0.2753 -4.3420 -0.0549 -0.3314 -4.5439 0.0967 0.2101 0.0000 0.0000 205.0000 0.4684 1.0000 
9 10 0 -0.0549 -0.3314 -4.5439 -0.0850 -0.3831 -4.7506 0.0967 0.2152 0.0000 0.0000 205.0000 0.5324 1.0000 
10 11 0 -0.0850 -0.3831 -4.7506 -0.1140 -0.4332 -4.9436 0.0967 0.2015 0.0000 0.0000 205.0000 0.5923 1.0000 
11 12 0 -0.1140 -0.4332 -4.9436 -0.1541 -0.4878 -5.1353 0.0967 0.2033 0.0000 0.0000 205.0000 0.6528 1.0000 
12 13 0 -0.1541 -0.4878 -5.1353 -0.1917 -0.5397 -5.3239 0.0967 0.1992 0.0000 0.0000 205.0000 0.7122 1.0000 
13 14 0 -0.1917 -0.5397 -5.3239 -0.2281 -0.5791 -5.5162 0.0967 0.1997 0.0000 0.0000 205.0000 0.7717 1.0000 
14 15 0 -0.2281 -0.5791 -5.5162 -0.2630 -0.6162 -5.7000 0.0967 0.1907 0.0000 0.0000 205.0000 0.8287 1.0000 
15 16 0 -0.2630 -0.6162 -5.7000 -0.2942 -0.6601 -5.8855 0.0967 0.1932 0.0000 0.0000 205.0000 0.8864 1.0000 
16 17 0 -0.2942 -0.6601 -5.8855 -0.3152 -0.7040 -6.0949 0.0967 0.2150 0.0000 0.0000 205.0000 0.9507 1.0000 
17 18 0 -0.3152 -0.7040 -6.0949 -0.3417 -0.7412 -6.3087 0.0967 0.2185 0.0000 0.0000 205.0000 1.0161 1.0000 
18 19 0 -0.3417 -0.7412 -6.3087 -0.3668 -0.7776 -6.5185 0.0967 0.2144 0.0000 0.0000 205.0000 1.0803 1.0000 
19 20 0 -0.3668 -0.7776 -6.5185 -0.3907 -0.8094 -6.7251 0.0967 0.2103 0.0000 0.0000 205.0000 1.1434 1.0000 
20 21 0 -0.3907 -0.8094 -6.7251 -0.4030 -0.8415 -6.9149 0.0967 0.1930 0.0000 0.0000 205.0000 1.2013 1.0000 
21 22 0 -0.4030 -0.8415 -6.9149 -0.4197 -0.8707 -7.1200 0.0967 0.2078 0.0000 0.0000 205.0000 1.2637 1.0000 
22 23 0 -0.4197 -0.8707 -7.1200 -0.4371 -0.8965 -7.3130 0.0967 0.1954 0.0000 0.0000 205.0000 1.3224 1.0000 
23 24 0 -0.4371 -0.8965 -7.3130 -0.4527 -0.9203 -7.5029 0.0967 0.1921 0.0000 0.0000 205.0000 1.3802 1.0000 
24 25 0 -0.4527 -0.9203 -7.5029 -0.4670 -0.9353 -7.6893 0.0967 0.1875 0.0000 0.0000 205.0000 1.4367 1.0000 
25 26 0 -0.4670 -0.9353 -7.6893 -0.4721 -0.9466 -7.8847 0.0967 0.1959 0.0000 0.0000 205.0000 1.4957 1.0000 
26 27 0 -0.4721 -0.9466 -7.8847 -0.4728 -0.9601 -8.0759 0.0967 0.1916 0.0000 0.0000 205.0000 1.5535 1.0000 
27 28 0 -0.4728 -0.9601 -8.0759 -0.4714 -0.9708 -8.2780 0.0967 0.2024 0.0000 0.0000 205.0000 1.6146 1.0000 
28 29 0 -0.4714 -0.9708 -8.2780 -0.4604 -0.9849 -8.4727 0.0967 0.1955 0.0000 0.0000 205.0000 1.6736 1.0000 
29 30 0 -0.4604 -0.9849 -8.4727 -0.4406 -0.9901 -8.6711 0.0967 0.1994 0.0000 0.0000 205.0000 1.7339 1.0000 
30 31 0 -0.4406 -0.9901 -8.6711 -0.4187 -0.9963 -8.8770 0.0967 0.2072 0.0000 0.0000 205.0000 1.7966 1.0000 
31 32 0 -0.4187 -0.9963 -8.8770 -0.3987 -1.0136 -9.0607 0.0967 0.1856 0.0000 0.0000 205.0000 1.8528 1.0000 
32 33 0 -0.3987 -1.0136 -9.0607 -0.3770 -1.0329 -9.2609 0.0967 0.2023 0.0000 0.0000 205.0000 1.9142 1.0000 
33 34 0 -0.3770 -1.0329 -9.2609 -0.3664 -1.0561 -9.4579 0.0967 0.1986 0.0000 0.0000 205.0000 1.9744 1.0000 
34 35 0 -0.3664 -1.0561 -9.4579 -0.3478 -1.0760 -9.6422 0.0967 0.1863 0.0000 0.0000 205.0000 2.0310 1.0000 
35 36 0 -0.3478 -1.0760 -9.6422 -0.3329 -1.1082 -9.8429 0.0967 0.2038 0.0000 0.0000 205.0000 2.0929 1.0000 
36 37 0 -0.3329 -1.1082 -9.8429 -0.3108 -1.1312 -10.0418 0.0967 0.2015 0.0000 0.0000 205.0000 2.1542 1.0000 
37 38 0 -0.3108 -1.1312 -10.0418 -0.2933 -1.1528 -10.2392 0.0967 0.1993 0.0000 0.0000 205.0000 2.2149 1.0000 
38 39 0 -0.2933 -1.1528 -10.2392 -0.2713 -1.1753 -10.4323 0.0967 0.1957 0.0000 0.0000 205.0000 2.2745 1.0000 
39 40 0 -0.2713 -1.1753 -10.4323 -0.2464 -1.1954 -10.6213 0.0967 0.1916 0.0000 0.0000 205.0000 2.3330 1.0000 
40 41 0 -0.2464 -1.1954 -10.6213 -0.2170 -1.2122 -10.8077 0.0967 0.1895 0.0000 0.0000 205.0000 2.3908 1.0000 
41 42 0 -0.2170 -1.2122 -10.8077 -0.1873 -1.2298 -11.0113 0.0967 0.2065 0.0000 0.0000 205.0000 2.4539 1.0000 
42 43 0 -0.1873 -1.2298 -11.0113 -0.1585 -1.2486 -11.2140 0.0967 0.2056 0.0000 0.0000 205.0000 2.5167 1.0000 
43 44 0 -0.1585 -1.2486 -11.2140 -0.1429 -1.2693 -11.4139 0.0967 0.2016 0.0000 0.0000 205.0000 2.5784 1.0000 
