node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
0 1 0 0.0000 0.0000 -3.0000 -0.0022 0.0014 -3.0097 0.0929 0.0100 0.0000 0.0000 205.0000 0.0026 1.0000 
1 2 0 -0.0022 0.0014 -3.0097 -0.0476 0.0289 -3.1987 0.0929 0.1963 0.0000 0.0000 205.0000 0.0531 1.0000 
2 3 0 -0.0476 0.0289 -3.1987 -0.0969 0.0543 -3.3764 0.0929 0.1861 0.0000 0.0000 205.0000 0.1010 1.0000 
3 4 0 -0.0969 0.0543 -3.3764 -0.1476 0.0835 -3.5693 0.0929 0.2016 0.0000 0.0000 205.0000 0.1529 1.0000 
4 5 0 -0.1476 0.0835 -3.5693 -0.1881 0.1124 -3.7497 0.0929 0.1871 0.0000 0.0000 205.0000 0.2012 1.0000 
5 6 0 -0.1881 0.1124 -3.7497 -0.2335 0.1573 -3.9368 0.0929 0.1977 0.0000 0.0000 205.0000 0.2522 1.0000 
6 7 0 -0.2335 0.1573 -3.9368 -0.2826 0.2043 -4.1207 0.0929 0.1961 0.0000 0.0000 205.0000 0.3028 1.0000 
7 8 0 -0.2826 0.2043 -4.1207 -0.3312 0.2496 -4.2997 0.0929 0.1909 0.0000 0.0000 205.0000 0.3522 1.0000 
8 9 0 -0.3312 0.2496 -4.2997 -0.3871 0.3086 -4.5151 0.0929 0.2302 0.0000 0.0000 205.0000 0.4118 1.0000 
9 10 0 -0.3871 0.3086 -4.5151 -0.4291 0.3524 -4.7160 0.0929 0.2098 0.0000 0.0000 205.0000 0.4661 1.0000 
10 11 0 -0.4291 0.3524 -4.7160 -0.4739 0.3998 -4.9249 0.0929 0.2188 0.0000 0.0000 205.0000 0.5228 1.0000 
11 12 0 -0.4739 0.3998 -4.9249 -0.5175 0.4467 -5.1408 0.0929 0.2252 0.0000 0.0000 205.0000 0.5812 1.0000 
12 13 0 -0.5175 0.4467 -5.1408 -0.5514 0.4848 -5.3260 0.0929 0.1922 0.0000 0.0000 205.0000 0.6311 1.0000 
13 14 0 -0.5514 0.4848 -5.3260 -0.5853 0.5239 -5.5180 0.0929 0.1989 0.0000 0.0000 205.0000 0.6828 1.0000 
14 15 0 -0.5853 0.5239 -5.5180 -0.6194 0.5676 -5.7238 0.0929 0.2131 0.0000 0.0000 205.0000 0.7383 1.0000 
15 16 0 -0.6194 0.5676 -5.7238 -0.6467 0.6072 -5.9252 0.0929 0.2070 0.0000 0.0000 205.0000 0.7922 1.0000 
16 17 0 -0.6467 0.6072 -5.9252 -0.6737 0.6405 -6.1076 0.0929 0.1874 0.0000 0.0000 205.0000 0.8410 1.0000 
17 18 0 -0.6737 0.6405 -6.1076 -0.7032 0.6767 -6.3035 0.0929 0.2014 0.0000 0.0000 205.0000 0.8935 1.0000 
18 19 0 -0.7032 0.6767 -6.3035 -0.7258 0.7123 -6.5090 0.0929 0.2098 0.0000 0.0000 205.0000 0.9483 1.0000 
19 20 0 -0.7258 0.7123 -6.5090 -0.7583 0.7525 -6.7181 0.0929 0.2153 0.0000 0.0000 205.0000 1.0045 1.0000 
20 21 0 -0.7583 0.7525 -6.7181 -0.7808 0.7868 -6.9211 0.0929 0.2071 0.0000 0.0000 205.0000 1.0587 1.0000 
21 22 0 -0.7808 0.7868 -6.9211 -0.7923 0.8282 -7.1233 0.0929 0.2067 0.0000 0.0000 205.0000 1.1128 1.0000 
22 23 0 -0.7923 0.8282 -7.1233 -0.8000 0.8702 -7.3131 0.0929 0.1945 0.0000 0.0000 205.0000 1.1637 1.0000 
23 24 0 -0.8000 0.8702 -7.3131 -0.8059 0.9090 -7.5148 0.0929 0.2055 0.0000 0.0000 205.0000 1.2176 1.0000 
24 25 0 -0.8059 0.9090 -7.5148 -0.8159 0.9506 -7.7063 0.0929 0.1963 0.0000 0.0000 205.0000 1.2691 1.0000 
25 26 0 -0.8159 0.9506 -7.7063 -0.8314 0.9828 -7.9052 0.0929 0.2021 0.0000 0.0000 205.0000 1.3222 1.0000 
26 27 0 -0.8314 0.9828 -7.9052 -0.8467 1.0187 -8.1225 0.0929 0.2208 0.0000 0.0000 205.0000 1.3802 1.0000 
27 28 0 -0.8467 1.0187 -8.1225 -0.8610 1.0502 -8.3177 0.0929 0.1982 0.0000 0.0000 205.0000 1.4324 1.0000 
28 29 0 -0.8610 1.0502 -8.3177 -0.8803 1.0745 -8.5283 0.0929 0.2128 0.0000 0.0000 205.0000 1.4884 1.0000 
29 30 0 -0.8803 1.0745 -8.5283 -0.9067 1.1015 -8.7420 0.0929 0.2170 0.0000 0.0000 205.0000 1.5456 1.0000 
30 31 0 -0.9067 1.1015 -8.7420 -0.9248 1.1220 -8.9333 0.0929 0.1932 0.0000 0.0000 205.0000 1.5966 1.0000 
31 32 0 -0.9248 1.1220 -8.9333 -0.9382 1.1426 -9.1344 0.0929 0.2025 0.0000 0.0000 205.0000 1.6501 1.0000 
32 33 0 -0.9382 1.1426 -9.1344 -0.9457 1.1530 -9.3287 0.0929 0.1948 0.0000 0.0000 205.0000 1.7016 1.0000 
33 34 0 -0.9457 1.1530 -9.3287 -0.9499 1.1599 -9.5379 0.0929 0.2093 0.0000 0.0000 205.0000 1.7569 1.0000 
34 35 0 -0.9499 1.1599 -9.5379 -0.9513 1.1669 -9.7512 0.0929 0.2135 0.0000 0.0000 205.0000 1.8134 1.0000 
35 36 0 -0.9513 1.1669 -9.7512 -0.9575 1.1659 -9.9482 0.0929 0.1971 0.0000 0.0000 205.0000 1.8656 1.0000 
36 37 0 -0.9575 1.1659 -9.9482 -0.9607 1.1682 -10.1456 0.0929 0.1974 0.0000 0.0000 205.0000 1.9180 1.0000 
