"tpot","Krs","Krs_exact","RSHA_id","RSA_id","age"
11.0799230926904,0.000753736264808871,0.000753736264809857,"Tomato_60_1_10_3","Tomato_60_1",10
10.6521170357536,0.000724633811956029,0.000724633811955833,"Tomato_60_10_10_3","Tomato_60_10",10
10.8301452353351,0.000736744573832317,0.000736744573831774,"Tomato_60_2_10_3","Tomato_60_2",10
9.33484462205821,0.000635023443677429,0.000635023443678097,"Tomato_60_3_10_3","Tomato_60_3",10
10.2813793418239,0.000699413560668295,0.00069941356066874,"Tomato_60_4_10_3","Tomato_60_4",10
10.3552680706975,0.000704440004809353,0.000704440004809181,"Tomato_60_5_10_3","Tomato_60_5",10
12.0065169899145,0.000816769863259491,0.000816769863259369,"Tomato_60_6_10_3","Tomato_60_6",10
11.2642895557687,0.0007662782010727,0.000758256163788946,"Tomato_60_7_10_3","Tomato_60_7",10
9.62946060601878,0.000655065347348216,0.000655065347348326,"Tomato_60_8_10_3","Tomato_60_8",10
11.9301419980971,0.000811574285584838,0.000811574285584437,"Tomato_60_9_10_3","Tomato_60_9",10
206.358321965225,0.0140379810860697,0.0033916204936038,"Tomato_60_1_20_3","Tomato_60_1",20
223.730880011995,0.015219787755918,0.00339188324705384,"Tomato_60_10_20_3","Tomato_60_10",20
108.476287106211,0.00737933925892594,0.00332569300414113,"Tomato_60_2_20_3","Tomato_60_2",20
189.123159227912,0.0128655210359124,0.00339082649776045,"Tomato_60_3_20_3","Tomato_60_3",20
176.447133250045,0.0120032063435405,0.00338956639602458,"Tomato_60_4_20_3","Tomato_60_4",20
238.579033319416,0.0162298662122051,0.00339198473275252,"Tomato_60_5_20_3","Tomato_60_5",20
190.899287108998,0.0129863460618366,0.00339103035935131,"Tomato_60_6_20_3","Tomato_60_6",20
300.11519984771,0.0204159999896402,0.00339204317335437,"Tomato_60_7_20_3","Tomato_60_7",20
42.8732225892803,0.00291654575437281,0.00240434692472215,"Tomato_60_8_20_3","Tomato_60_8",20
210.792112015317,0.0143395994568243,0.00339168579798315,"Tomato_60_9_20_3","Tomato_60_9",20
440.998811108532,0.0299999191230294,0.00339204383348445,"Tomato_60_1_30_3","Tomato_60_1",30
460.138813649653,0.0313019601122213,0.00339204383348445,"Tomato_60_10_30_3","Tomato_60_10",30
406.327600471414,0.0276413333654023,0.00339204383347987,"Tomato_60_2_30_3","Tomato_60_2",30
437.206949220287,0.0297419693347134,0.00339204383348436,"Tomato_60_3_30_3","Tomato_60_3",30
432.566814613465,0.0294263139192833,0.00339204383348438,"Tomato_60_4_30_3","Tomato_60_4",30
474.728145882607,0.0322944316926943,0.00339204383348445,"Tomato_60_5_30_3","Tomato_60_5",30
449.681013869624,0.0305905451611989,0.00339204383348445,"Tomato_60_6_30_3","Tomato_60_6",30
603.788120149719,0.0410740217788925,0.00339204383348445,"Tomato_60_7_30_3","Tomato_60_7",30
337.225504968521,0.0229405105420762,0.00339204380310244,"Tomato_60_8_30_3","Tomato_60_8",30
458.95041527111,0.0312211166851095,0.00339204383348445,"Tomato_60_9_30_3","Tomato_60_9",30
680.304587425062,0.046279223634358,0.00339204383348445,"Tomato_60_1_40_3","Tomato_60_1",40
698.50833901007,0.0475175740823177,0.00339204383348445,"Tomato_60_10_40_3","Tomato_60_10",40
521.254776800745,0.035459508625901,0.00339204383348445,"Tomato_60_2_40_3","Tomato_60_2",40
655.253070908401,0.0445750388373062,0.00339204383348445,"Tomato_60_3_40_3","Tomato_60_3",40
642.666357750726,0.0437187998469882,0.00339204383348445,"Tomato_60_4_40_3","Tomato_60_4",40
765.976992189581,0.0521072783802436,0.00339204383348445,"Tomato_60_5_40_3","Tomato_60_5",40
598.835259781609,0.0407370925021503,0.00339204383348445,"Tomato_60_6_40_3","Tomato_60_6",40
958.308423451356,0.065191049214378,0.00339204383348445,"Tomato_60_7_40_3","Tomato_60_7",40
496.372080121885,0.0337668081715568,0.00339204383348445,"Tomato_60_8_40_3","Tomato_60_8",40
650.445880614502,0.0442480190894219,0.00339204383348445,"Tomato_60_9_40_3","Tomato_60_9",40
991.957368160527,0.0674800930721447,0.00339204383348445,"Tomato_60_1_50_3","Tomato_60_1",50
997.571701578562,0.0678620205155484,0.00339204383348445,"Tomato_60_10_50_3","Tomato_60_10",50
718.70709832966,0.0488916393421538,0.00339204383348445,"Tomato_60_2_50_3","Tomato_60_2",50
936.12910358748,0.0636822519447265,0.00339204383348445,"Tomato_60_3_50_3","Tomato_60_3",50
942.792926640224,0.0641355732408316,0.00339204383348445,"Tomato_60_4_50_3","Tomato_60_4",50
1079.03297711785,0.0734036038855678,0.00339204383348445,"Tomato_60_5_50_3","Tomato_60_5",50
874.785486750021,0.0595092167857157,0.00339204383348445,"Tomato_60_6_50_3","Tomato_60_6",50
1252.31976237588,0.0851918205697875,0.00339204383348445,"Tomato_60_7_50_3","Tomato_60_7",50
600.671682881791,0.0408620192436592,0.00339204383348445,"Tomato_60_8_50_3","Tomato_60_8",50
955.028168792044,0.0649679026389146,0.00339204383348445,"Tomato_60_9_50_3","Tomato_60_9",50
1256.67562540655,0.0854881377827587,0.00339204383348445,"Tomato_60_1_60_3","Tomato_60_1",60
1251.78137626323,0.085155195664165,0.00339204383348445,"Tomato_60_10_60_3","Tomato_60_10",60
973.271629836283,0.0662089544106315,0.00339204383348445,"Tomato_60_2_60_3","Tomato_60_2",60
1185.51397700413,0.0806472093200089,0.00339204383348445,"Tomato_60_3_60_3","Tomato_60_3",60
1212.8966594297,0.0825099768319527,0.00339204383348445,"Tomato_60_4_60_3","Tomato_60_4",60
1317.68899204846,0.089638706942072,0.00339204383348445,"Tomato_60_5_60_3","Tomato_60_5",60
1143.13864242414,0.0777645334982407,0.00339204383348445,"Tomato_60_6_60_3","Tomato_60_6",60
1467.74742041143,0.0998467632932946,0.00339204383348445,"Tomato_60_7_60_3","Tomato_60_7",60
843.363118615746,0.0573716407221596,0.00339204383348445,"Tomato_60_8_60_3","Tomato_60_8",60
1216.72178025089,0.0827701891327138,0.00339204383348445,"Tomato_60_9_60_3","Tomato_60_9",60
