"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",6.3464241167972e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b1",9.19548349013775e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b2",4.02289312309255e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b3",4.02289312309255e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b4",3.88879681059491e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b5",8.52308497298293e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b6",6.55346593783436e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b7",0.000115924048091819,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b8",3.42000479644441e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b9",7.02098860396397e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
