"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000114842107314147,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b1",4.33987593966725e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b2",3.50304979049403e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b3",3.50304979049403e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b4",3.24633263543638e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b5",3.93969517890005e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b6",3.59074667567164e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b7",5.01101376706025e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b8",3.01095846942233e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b9",3.67457296420862e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",1e-04,5.3e-12,"1e-04_5.3e-12"
