"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",7.52134082592758e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b1",0.000101877745374819,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b2",4.46396316259983e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b3",4.46396316259983e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b4",4.25097995726765e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b5",9.14131408941838e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b6",6.91368302935547e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b7",0.000136064770192748,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b8",3.69740405073548e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b9",7.44495099047068e-05,0.0281730573743677,0.108454488795918,"B05_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
