"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b1",0.000112416240177151,2.43679043674239,0.167395038742637,"P13_E_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12_4.3e-07"
"b6",7.79121754671145e-05,2.43679043674239,0.167395038742637,"P13_E_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12_4.3e-07"
"b9",9.86104946181028e-05,2.43679043674239,0.167395038742637,"P13_E_To_C01_Z20_01",4e-04,5.3e-12,"4e-04_5.3e-12_4.3e-07"
