"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000125533995861416,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b1",5.96738846071201e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b2",3.94172554708516e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b3",3.94172554708516e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b4",3.44152661235754e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b5",4.87879807433405e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b6",4.27632494208214e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b7",9.6815898039565e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b8",3.1331551848124e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b9",4.43914561021556e-05,0.198101874871985,0.114450516328187,"P11_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
