"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000150363671891368,0.0109835612937774,0.0975269243918215,"P01_A_To_C04_Z20_03",2e-04,5.3e-12,"2e-04_5.3e-12"
"b1",7.05365283321468e-05,0.0109835612937774,0.0975269243918215,"P01_A_To_C04_Z20_03",2e-04,5.3e-12,"2e-04_5.3e-12"
"b2",4.19174010432906e-05,0.0109835612937774,0.0975269243918215,"P01_A_To_C04_Z20_03",2e-04,5.3e-12,"2e-04_5.3e-12"
"b3",4.19174010432906e-05,0.0109835612937774,0.0975269243918215,"P01_A_To_C04_Z20_03",2e-04,5.3e-12,"2e-04_5.3e-12"
"b4",3.81092437133839e-05,0.0109835612937774,0.0975269243918215,"P01_A_To_C04_Z20_03",2e-04,5.3e-12,"2e-04_5.3e-12"
"b5",6.01096853727696e-05,0.0109835612937774,0.0975269243918215,"P01_A_To_C04_Z20_03",2e-04,5.3e-12,"2e-04_5.3e-12"
"b6",5.09053248482792e-05,0.0109835612937774,0.0975269243918215,"P01_A_To_C04_Z20_03",2e-04,5.3e-12,"2e-04_5.3e-12"
"b7",0.000103228119526733,0.0109835612937774,0.0975269243918215,"P01_A_To_C04_Z20_03",2e-04,5.3e-12,"2e-04_5.3e-12"
"b8",3.42626508419954e-05,0.0109835612937774,0.0975269243918215,"P01_A_To_C04_Z20_03",2e-04,5.3e-12,"2e-04_5.3e-12"
"b9",5.32223045024966e-05,0.0109835612937774,0.0975269243918215,"P01_A_To_C04_Z20_03",2e-04,5.3e-12,"2e-04_5.3e-12"
