"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000153523459233078,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b1",8.33130132093463e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b2",4.52146599439776e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b3",4.52146599439776e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b4",4.18205826825997e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b5",7.24539930098325e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b6",5.91038703675042e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b7",0.000118309502919913,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b8",3.70035493524609e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b9",6.24408294008972e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",3e-04,5.3e-12,"3e-04_5.3e-12"
