"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000174599322508849,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12"
"b1",7.3329989831591e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12"
"b2",4.95395709767516e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12"
"b3",4.95395709767516e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12"
"b4",4.24725760411071e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12"
"b5",5.82165146577728e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12"
"b6",5.02160928101e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12"
"b7",0.000101108241201271,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12"
"b8",3.81821526876635e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12"
"b9",5.21759817745385e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12"
