"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000130413421536562,10.2928868785518,0.299292429149342,"P13_F2_To_C01_Z10_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b1",5.75163036449444e-05,10.2928868785518,0.299292429149342,"P13_F2_To_C01_Z10_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b2",4.16234403334806e-05,10.2928868785518,0.299292429149342,"P13_F2_To_C01_Z10_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b3",4.16234403334806e-05,10.2928868785518,0.299292429149342,"P13_F2_To_C01_Z10_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b4",4.01502030034485e-05,10.2928868785518,0.299292429149342,"P13_F2_To_C01_Z10_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b5",5.47192469170192e-05,10.2928868785518,0.299292429149342,"P13_F2_To_C01_Z10_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b6",4.78461955368056e-05,10.2928868785518,0.299292429149342,"P13_F2_To_C01_Z10_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b7",6.43759178067216e-05,10.2928868785518,0.299292429149342,"P13_F2_To_C01_Z10_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b8",3.63384305318069e-05,10.2928868785518,0.299292429149342,"P13_F2_To_C01_Z10_01",3e-04,5.3e-12,"3e-04_5.3e-12"
"b9",4.93844711400049e-05,10.2928868785518,0.299292429149342,"P13_F2_To_C01_Z10_01",3e-04,5.3e-12,"3e-04_5.3e-12"
