"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000181146144161978,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b1",0.000106494837197514,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b2",4.82311680256951e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b3",4.82311680256951e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b4",4.59405485422242e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b5",9.59273762667385e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b6",7.19731903199251e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b7",0.000138590797483945,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b8",3.96273403799391e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b9",7.75488606288787e-05,0.374519975718426,0.123088570181564,"B05_E2_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
