"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b1",7.3329989831591e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12_1e-16"
"b6",5.02160928101e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12_1e-16"
"b9",5.21759817745385e-05,0.494794952620798,0.130380914118338,"P11_E2_To_C01_Z20_03",1e-04,5.3e-12,"1e-04_5.3e-12_1e-16"
