"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",5.7831439161792e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b1",9.72363527115683e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b2",4.4743221554058e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b3",4.4743221554058e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b4",4.329828948848e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b5",9.06277899483705e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b6",6.94211636253425e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b7",0.000124930574953448,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b8",3.77983220211647e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b9",7.42832929991974e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
