"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",5.62367573904953e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",4e-04,5.3e-12,"4e-04_5.3e-12"
"b1",7.07541934065346e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",4e-04,5.3e-12,"4e-04_5.3e-12"
"b2",3.55539838678004e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",4e-04,5.3e-12,"4e-04_5.3e-12"
"b3",3.55539838678004e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",4e-04,5.3e-12,"4e-04_5.3e-12"
"b4",3.40022158159141e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",4e-04,5.3e-12,"4e-04_5.3e-12"
"b5",6.48569994954927e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",4e-04,5.3e-12,"4e-04_5.3e-12"
"b6",5.37273245721696e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",4e-04,5.3e-12,"4e-04_5.3e-12"
"b7",9.99044393667624e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",4e-04,5.3e-12,"4e-04_5.3e-12"
"b8",3.06734828441102e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",4e-04,5.3e-12,"4e-04_5.3e-12"
"b9",5.64710232703447e-05,0.0107996597293887,0.116769674039301,"P04_A_FY_C01_Z20_04",4e-04,5.3e-12,"4e-04_5.3e-12"
