"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",5.6336748419841e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b1",8.69765581072375e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b2",3.72870081254531e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b3",3.72870081254531e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b4",3.64102774772755e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b5",8.23455618813344e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b6",6.34295530491373e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b7",0.000105885632590289,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b8",3.21701453603299e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
"b9",6.79089131701025e-05,0.0189729303255191,0.143012551347314,"P14_B_To_C02_Z20_01",9e-04,5.3e-12,"9e-04_5.3e-12"
