"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",6.41971549722568e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b1",0.000108180253813205,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b2",4.35153986875282e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b3",4.35153986875282e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b4",4.17123855601255e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b5",9.76665968501945e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b6",7.20948786162208e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b7",0.000145545597412159,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b8",3.6226397130863e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
"b9",7.81299045831575e-05,0.0241780553629233,0.102558074810968,"B04_B_To_C01_Z20_01",7e-04,5.3e-12,"7e-04_5.3e-12"
