"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.00016592055156181,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b1",9.77187234214667e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b2",4.97159102602953e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b3",4.97159102602953e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b4",4.73510923882898e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b5",8.89649788049829e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b6",6.90650753517626e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b7",0.000123373697315017,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b8",4.10636011564624e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
"b9",7.36898935462753e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",5e-04,5.3e-12,"5e-04_5.3e-12"
