"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",8.40218410152516e-05,0.0298318439424316,0.100790634671229,"B04_B_To_C04_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b1",0.00013183296716983,0.0298318439424316,0.100790634671229,"B04_B_To_C04_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b2",4.73216131993387e-05,0.0298318439424316,0.100790634671229,"B04_B_To_C04_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b3",4.73216131993387e-05,0.0298318439424316,0.100790634671229,"B04_B_To_C04_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b4",4.57060799666863e-05,0.0298318439424316,0.100790634671229,"B04_B_To_C04_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b5",0.000120003232431348,0.0298318439424316,0.100790634671229,"B04_B_To_C04_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b6",8.21120196048369e-05,0.0298318439424316,0.100790634671229,"B04_B_To_C04_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b7",0.000165454214775328,0.0298318439424316,0.100790634671229,"B04_B_To_C04_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b8",3.8876649630283e-05,0.0298318439424316,0.100790634671229,"B04_B_To_C04_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b9",9.06957045226266e-05,0.0298318439424316,0.100790634671229,"B04_B_To_C04_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
