"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000202305303032823,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",0.001,5.3e-12,"0.001_5.3e-12"
"b1",7.31689987963046e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",0.001,5.3e-12,"0.001_5.3e-12"
"b2",4.57077173208993e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",0.001,5.3e-12,"0.001_5.3e-12"
"b3",4.57077173208993e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",0.001,5.3e-12,"0.001_5.3e-12"
"b4",4.49735790519571e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",0.001,5.3e-12,"0.001_5.3e-12"
"b5",7.13018963628889e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",0.001,5.3e-12,"0.001_5.3e-12"
"b6",5.72734783566115e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",0.001,5.3e-12,"0.001_5.3e-12"
"b7",7.65710391466964e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",0.001,5.3e-12,"0.001_5.3e-12"
"b8",3.89655642772916e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",0.001,5.3e-12,"0.001_5.3e-12"
"b9",6.06402170849236e-05,2.84943834570509,0.256543364899176,"B11_F_To_C01_Z10_01",0.001,5.3e-12,"0.001_5.3e-12"
