"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",6.01239445023843e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",7e-04,5.3e-12,"7e-04_5.3e-12"
"b1",7.99575039868396e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",7e-04,5.3e-12,"7e-04_5.3e-12"
"b2",3.68362380256761e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",7e-04,5.3e-12,"7e-04_5.3e-12"
"b3",3.68362380256761e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",7e-04,5.3e-12,"7e-04_5.3e-12"
"b4",3.57767291987016e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",7e-04,5.3e-12,"7e-04_5.3e-12"
"b5",7.5126645347258e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",7e-04,5.3e-12,"7e-04_5.3e-12"
"b6",5.96010271024157e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",7e-04,5.3e-12,"7e-04_5.3e-12"
"b7",9.92545871362075e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",7e-04,5.3e-12,"7e-04_5.3e-12"
"b8",3.18293086166594e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",7e-04,5.3e-12,"7e-04_5.3e-12"
"b9",6.33041905304285e-05,0.0224483224068643,0.139342685228636,"P14_C_To_C01_Z20_03",7e-04,5.3e-12,"7e-04_5.3e-12"
