"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",7.39708578408075e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b1",0.000119491671223365,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b2",4.67873708209494e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b3",4.67873708209494e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b4",4.58291967138698e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b5",0.000113413735568475,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b6",7.98127488397346e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b7",0.000144234870890029,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b8",3.91766641019241e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b9",8.73438276221201e-05,0.0739725905750358,0.122200920922879,"P04_D_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
