"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000201710182693427,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b1",0.000125922451856528,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b2",5.30729209200402e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b3",5.30729209200402e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b4",5.16534107046752e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b5",0.000118190209681115,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b6",8.25603960849009e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b7",0.000147664437863605,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b8",4.34717567595401e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
"b9",9.04292639172377e-05,1.50378218491124,0.159233301696179,"P13_D2_To_C01_Z20_01",0.001,5.3e-12,"0.001_5.3e-12"
