"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b1",3.21992571453904e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12_4.3e-07"
"b6",2.90435196465274e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12_4.3e-07"
"b9",3.13851415721433e-05,5.35396613391448,0.417230291522533,"P11_F2_To_C02_Z10_01",4e-04,5.3e-12,"4e-04_5.3e-12_4.3e-07"
