"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",3.01275246529287e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b1",4.49222390634011e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b2",3.09503997890079e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b3",3.09503997890079e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b4",2.79985534014912e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b5",3.89469506461727e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b6",3.51200688955648e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b7",6.97966182368295e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b8",2.5967985730376e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b9",3.61230411091374e-05,0.0250931430435227,0.143517969422211,"P14_D_To_C01_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
