"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000114377990468123,0.0648949993528508,0.166786089222036,"P04_F_FY_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b1",5.53349987770996e-05,0.0648949993528508,0.166786089222036,"P04_F_FY_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b2",3.89560245396114e-05,0.0648949993528508,0.166786089222036,"P04_F_FY_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b3",3.89560245396114e-05,0.0648949993528508,0.166786089222036,"P04_F_FY_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b4",3.64100164868414e-05,0.0648949993528508,0.166786089222036,"P04_F_FY_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b5",5.02419810538714e-05,0.0648949993528508,0.166786089222036,"P04_F_FY_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b6",4.41296909815109e-05,0.0648949993528508,0.166786089222036,"P04_F_FY_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b7",6.43270760670674e-05,0.0648949993528508,0.166786089222036,"P04_F_FY_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b8",3.31281630147446e-05,0.0648949993528508,0.166786089222036,"P04_F_FY_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
"b9",4.56111498187403e-05,0.0648949993528508,0.166786089222036,"P04_F_FY_C01_Z10_01",2e-04,5.3e-12,"2e-04_5.3e-12"
