"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000154028611646757,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b1",7.00018984910748e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b2",4.65367646422558e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b3",4.65367646422558e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b4",4.24082532263538e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b5",6.08509015273221e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b6",5.18570980593909e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b7",8.52169797013176e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b8",3.7905762358077e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
"b9",5.40511787910461e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",2e-04,5.3e-12,"2e-04_5.3e-12"
