"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000174541133122555,3.55757937519824,0.200561085612089,"P13_F_To_C01_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b1",0.000106665189818356,3.55757937519824,0.200561085612089,"P13_F_To_C01_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b2",5.36565049285744e-05,3.55757937519824,0.200561085612089,"P13_F_To_C01_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b3",5.36565049285744e-05,3.55757937519824,0.200561085612089,"P13_F_To_C01_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b4",5.23782621142359e-05,3.55757937519824,0.200561085612089,"P13_F_To_C01_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b5",0.000101686177381885,3.55757937519824,0.200561085612089,"P13_F_To_C01_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b6",7.55678403420949e-05,3.55757937519824,0.200561085612089,"P13_F_To_C01_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b7",0.000117661885970645,3.55757937519824,0.200561085612089,"P13_F_To_C01_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b8",4.45007543708179e-05,3.55757937519824,0.200561085612089,"P13_F_To_C01_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b9",8.13306206236631e-05,3.55757937519824,0.200561085612089,"P13_F_To_C01_Z10_01",8e-04,5.3e-12,"8e-04_5.3e-12"
