"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000260692540918513,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",0.001,5.3e-12,"0.001_5.3e-12"
"b1",0.000135758706996179,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",0.001,5.3e-12,"0.001_5.3e-12"
"b2",5.9121413069231e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",0.001,5.3e-12,"0.001_5.3e-12"
"b3",5.9121413069231e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",0.001,5.3e-12,"0.001_5.3e-12"
"b4",5.70289259096392e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",0.001,5.3e-12,"0.001_5.3e-12"
"b5",0.000125160612430729,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",0.001,5.3e-12,"0.001_5.3e-12"
"b6",8.55432486398847e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",0.001,5.3e-12,"0.001_5.3e-12"
"b7",0.00015258111939009,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",0.001,5.3e-12,"0.001_5.3e-12"
"b8",4.71113297975054e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",0.001,5.3e-12,"0.001_5.3e-12"
"b9",9.42911779919395e-05,0.697757795824201,0.138153170130631,"P12_D2_To_C03_Z20_06",0.001,5.3e-12,"0.001_5.3e-12"
