"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",0.000135676595971506,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",1e-04,5.3e-12,"1e-04_5.3e-12"
"b1",5.97402650071575e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",1e-04,5.3e-12,"1e-04_5.3e-12"
"b2",4.33085838652147e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",1e-04,5.3e-12,"1e-04_5.3e-12"
"b3",4.33085838652147e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",1e-04,5.3e-12,"1e-04_5.3e-12"
"b4",3.82685453890876e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",1e-04,5.3e-12,"1e-04_5.3e-12"
"b5",5.01828072442916e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",1e-04,5.3e-12,"1e-04_5.3e-12"
"b6",4.42461316081845e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",1e-04,5.3e-12,"1e-04_5.3e-12"
"b7",7.55654177643319e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",1e-04,5.3e-12,"1e-04_5.3e-12"
"b8",3.48137900090459e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",1e-04,5.3e-12,"1e-04_5.3e-12"
"b9",4.56842627493681e-05,0.399690267103002,0.154919943165142,"B11_E_To_C01_Z20_02",1e-04,5.3e-12,"1e-04_5.3e-12"
