"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",6.72838827736501e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b1",9.69009667971076e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b2",4.0707199254954e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b3",4.0707199254954e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b4",3.94906102249196e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b5",9.02743438918079e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b6",6.81070207099549e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b7",0.000120117075921095,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b8",3.45704637844875e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
"b9",7.33295720395261e-05,0.0169999774005917,0.120070119050499,"B05_A_To_C03_Z20_01",8e-04,5.3e-12,"8e-04_5.3e-12"
