"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",8.43949857591329e-05,0.0445774806687605,0.134470497979316,"P04_D_FY_C02_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b1",4.836001346394e-05,0.0445774806687605,0.134470497979316,"P04_D_FY_C02_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b2",3.38319276238047e-05,0.0445774806687605,0.134470497979316,"P04_D_FY_C02_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b3",3.38319276238047e-05,0.0445774806687605,0.134470497979316,"P04_D_FY_C02_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b4",3.12048599712136e-05,0.0445774806687605,0.134470497979316,"P04_D_FY_C02_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b5",4.29554702629041e-05,0.0445774806687605,0.134470497979316,"P04_D_FY_C02_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b6",3.86672813571501e-05,0.0445774806687605,0.134470497979316,"P04_D_FY_C02_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b7",7.0744984273286e-05,0.0445774806687605,0.134470497979316,"P04_D_FY_C02_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b8",2.89347894029559e-05,0.0445774806687605,0.134470497979316,"P04_D_FY_C02_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
"b9",3.97266974312863e-05,0.0445774806687605,0.134470497979316,"P04_D_FY_C02_Z20_01",1e-04,5.3e-12,"1e-04_5.3e-12"
