"Barrier","kr","Kx","perimeter","CS_id","kAQP","kpl","Simu_ID"
"b0",7.1215970231098e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b1",9.91798345112016e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b2",4.24348129241196e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b3",4.24348129241196e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b4",4.05277320897934e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b5",8.93368225468994e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b6",6.7926859870617e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b7",0.000135758994188179,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b8",3.54593428593471e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
"b9",7.30316496240254e-05,0.0200754051388738,0.103802031932893,"B11_C_To_C01_Z20_01",6e-04,5.3e-12,"6e-04_5.3e-12"
