"Name","Barrier","Kr","Kx","perimeter"
"P14_B_To_C02_Z20_01","b0",4.74575986310179e-05,0.0202292030997736,0.143049994537687
"P14_B_To_C02_Z20_01","b1",6.6771456927749e-05,0.0202292030997736,0.143049994537687
"P14_B_To_C02_Z20_01","b2",3.49629736494573e-05,0.0202292030997736,0.143049994537687
"P14_B_To_C02_Z20_01","b3",3.49629736494573e-05,0.0202292030997736,0.143049994537687
"P14_B_To_C02_Z20_01","b4",3.35062672256325e-05,0.0202292030997736,0.143049994537687
"P14_B_To_C02_Z20_01","b5",6.16496563057969e-05,0.0202292030997736,0.143049994537687
"P14_B_To_C02_Z20_01","b6",5.14965564874776e-05,0.0202292030997736,0.143049994537687
"P14_B_To_C02_Z20_01","b7",8.90562968297026e-05,0.0202292030997736,0.143049994537687
"P14_B_To_C02_Z20_01","b8",3.02642149194105e-05,0.0202292030997736,0.143049994537687
"P14_B_To_C02_Z20_01","b9",5.39769102234135e-05,0.0202292030997736,0.143049994537687
