"Name","Barrier","Kr","Kx","perimeter"
"P11_F_To_C01_Z20_01","b0",0.000183889957768465,1.13473189938407,0.181734454935002
"P11_F_To_C01_Z20_01","b1",8.46384793080014e-05,1.13473189938407,0.181734454935002
"P11_F_To_C01_Z20_01","b2",4.96942088014035e-05,1.13473189938407,0.181734454935002
"P11_F_To_C01_Z20_01","b3",4.96942088014035e-05,1.13473189938407,0.181734454935002
"P11_F_To_C01_Z20_01","b4",4.68763776173227e-05,1.13473189938407,0.181734454935002
"P11_F_To_C01_Z20_01","b5",7.67593215659438e-05,1.13473189938407,0.181734454935002
"P11_F_To_C01_Z20_01","b6",6.1780515589507e-05,1.13473189938407,0.181734454935002
"P11_F_To_C01_Z20_01","b7",9.96049961294089e-05,1.13473189938407,0.181734454935002
"P11_F_To_C01_Z20_01","b8",4.08404737754608e-05,1.13473189938407,0.181734454935002
"P11_F_To_C01_Z20_01","b9",6.54385559484051e-05,1.13473189938407,0.181734454935002
