"Name","Barrier","Kr","Kx","perimeter"
"P14_E_To_C01_Z20_02","b0",0.000177811744462311,2.28008151693045,0.166220348538634
"P14_E_To_C01_Z20_02","b1",0.000101405417819964,2.28008151693045,0.166220348538634
"P14_E_To_C01_Z20_02","b2",5.49381379801366e-05,2.28008151693045,0.166220348538634
"P14_E_To_C01_Z20_02","b3",5.49381379801366e-05,2.28008151693045,0.166220348538634
"P14_E_To_C01_Z20_02","b4",5.17476548985969e-05,2.28008151693045,0.166220348538634
"P14_E_To_C01_Z20_02","b5",9.09582027148494e-05,2.28008151693045,0.166220348538634
"P14_E_To_C01_Z20_02","b6",7.08206541766478e-05,2.28008151693045,0.166220348538634
"P14_E_To_C01_Z20_02","b7",0.000121928458204204,2.28008151693045,0.166220348538634
"P14_E_To_C01_Z20_02","b8",4.45764780452623e-05,2.28008151693045,0.166220348538634
"P14_E_To_C01_Z20_02","b9",7.53320133711872e-05,2.28008151693045,0.166220348538634
