"Name","Barrier","Kr","Kx","perimeter"
"P11_E2_To_C01_Z20_03","b0",0.000236869948474708,0.126022428858367,0.130471818228329
"P11_E2_To_C01_Z20_03","b1",9.65885157464501e-05,0.126022428858367,0.130471818228329
"P11_E2_To_C01_Z20_03","b2",5.30587894987582e-05,0.126022428858367,0.130471818228329
"P11_E2_To_C01_Z20_03","b3",5.30587894987582e-05,0.126022428858367,0.130471818228329
"P11_E2_To_C01_Z20_03","b4",4.93508269194541e-05,0.126022428858367,0.130471818228329
"P11_E2_To_C01_Z20_03","b5",8.48391039895538e-05,0.126022428858367,0.130471818228329
"P11_E2_To_C01_Z20_03","b6",6.63528847553674e-05,0.126022428858367,0.130471818228329
"P11_E2_To_C01_Z20_03","b7",0.000115424270327439,0.126022428858367,0.130471818228329
"P11_E2_To_C01_Z20_03","b8",4.25140966848467e-05,0.126022428858367,0.130471818228329
"P11_E2_To_C01_Z20_03","b9",7.0752566703102e-05,0.126022428858367,0.130471818228329
