"Name","Barrier","Kr","Kx","perimeter"
"P01_A_To_C04_Z20_03","b0",0.000183710265472536,0.0324261674323677,0.0974258535030054
"P01_A_To_C04_Z20_03","b1",9.7076180390627e-05,0.0324261674323677,0.0974258535030054
"P01_A_To_C04_Z20_03","b2",4.66422294591972e-05,0.0324261674323677,0.0974258535030054
"P01_A_To_C04_Z20_03","b3",4.66422294591972e-05,0.0324261674323677,0.0974258535030054
"P01_A_To_C04_Z20_03","b4",4.37093665566749e-05,0.0324261674323677,0.0974258535030054
"P01_A_To_C04_Z20_03","b5",8.50652219869318e-05,0.0324261674323677,0.0974258535030054
"P01_A_To_C04_Z20_03","b6",6.62789698274463e-05,0.0324261674323677,0.0974258535030054
"P01_A_To_C04_Z20_03","b7",0.000133824615180724,0.0324261674323677,0.0974258535030054
"P01_A_To_C04_Z20_03","b8",3.81866201446009e-05,0.0324261674323677,0.0974258535030054
"P01_A_To_C04_Z20_03","b9",7.07011894879055e-05,0.0324261674323677,0.0974258535030054
