"Name","Barrier","Kr","Kx","perimeter"
"B11_D_To_C01_Z20_01","b0",0.000176773559796037,0.0665348260793649,0.110802778491181
"B11_D_To_C01_Z20_01","b1",9.26557321826805e-05,0.0665348260793649,0.110802778491181
"B11_D_To_C01_Z20_01","b2",4.57032409279859e-05,0.0665348260793649,0.110802778491181
"B11_D_To_C01_Z20_01","b3",4.57032409279859e-05,0.0665348260793649,0.110802778491181
"B11_D_To_C01_Z20_01","b4",4.28402983746786e-05,0.0665348260793649,0.110802778491181
"B11_D_To_C01_Z20_01","b5",8.15884716465125e-05,0.0665348260793649,0.110802778491181
"B11_D_To_C01_Z20_01","b6",6.41226547313413e-05,0.0665348260793649,0.110802778491181
"B11_D_To_C01_Z20_01","b7",0.000126586547122493,0.0665348260793649,0.110802778491181
"B11_D_To_C01_Z20_01","b8",3.74834994159677e-05,0.0665348260793649,0.110802778491181
"B11_D_To_C01_Z20_01","b9",6.84637907075874e-05,0.0665348260793649,0.110802778491181
