"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","RSA_id"
0,1,0,0,0,0,1e-04,0,-0.2,0.0654,0.200000024999998,0.4314,0.3922,0.1961,0.1686,1,"Tomato_60_7"
1,2,0,1e-04,0,-0.2,-0.001,-1e-04,-0.2234,0.0654,0.0234260538717044,0.4314,0.3922,0.1961,0.1884,1,"Tomato_60_7"
2,3,0,-0.001,-1e-04,-0.2234,-0.0011,0.003,-0.4234,0.0654,0.200024048554168,0.4314,0.3922,0.1961,0.3577,1,"Tomato_60_7"
3,4,0,-0.0011,0.003,-0.4234,-0.0011,0.0031,-0.4256,0.0654,0.0022022715545545,0.4314,0.3922,0.1961,0.3596,1,"Tomato_60_7"
4,5,0,-0.0011,0.0031,-0.4256,0.0066,0.0027,-0.6179,0.0654,0.192454514106581,0.4314,0.3922,0.1961,0.5232,1,"Tomato_60_7"
5,6,0,0.0066,0.0027,-0.6179,0.015,0.0068,-0.8177,0.0654,0.20001852414214,0.4314,0.3922,0.1961,0.6939,1,"Tomato_60_7"
6,7,0,0.015,0.0068,-0.8177,0.0151,0.0069,-0.8217,0.0654,0.0040024992192379,0.4314,0.3922,0.1961,0.6973,1,"Tomato_60_7"
7,8,0,0.0151,0.0069,-0.8217,0.0046,0.0088,-0.9691,0.0654,0.147785723261755,0.4314,0.3922,0.1961,0.8239,1,"Tomato_60_7"
8,9,0,0.0046,0.0088,-0.9691,-0.0233,0.0074,-1.1431,0.0654,0.17622817595379,0.4314,0.3922,0.1961,0.9754,1,"Tomato_60_7"
9,10,0,-0.0233,0.0074,-1.1431,-0.0565,0.0314,-1.3334,0.0654,0.194659523270761,0.4314,0.3922,0.1961,1.1433,1,"Tomato_60_7"
10,11,0,-0.0565,0.0314,-1.3334,-0.0703,-0.0173,-1.5268,0.0654,0.199914206598731,0.4314,0.3922,0.1961,1.3166,1,"Tomato_60_7"
11,12,0,-0.0703,-0.0173,-1.5268,-0.0761,-0.0265,-1.5818,0.0654,0.0560649623205083,0.4314,0.3922,0.1961,1.3653,1,"Tomato_60_7"
12,13,0,-0.0761,-0.0265,-1.5818,-0.0963,-0.0595,-1.7742,0.0654,0.196251878971897,0.4314,0.3922,0.1961,1.5362,1,"Tomato_60_7"
13,14,0,-0.0963,-0.0595,-1.7742,-0.1075,-0.0899,-1.9641,0.0654,0.192643738543457,0.4314,0.3922,0.1961,1.7047,1,"Tomato_60_7"
14,15,0,-0.1075,-0.0899,-1.9641,-0.1147,-0.1253,-2.1608,0.0654,0.199989724736047,0.4314,0.3922,0.1961,1.8804,1,"Tomato_60_7"
15,16,0,-0.1147,-0.1253,-2.1608,-0.1157,-0.1265,-2.1716,0.0654,0.0109123782925631,0.4314,0.3922,0.1961,1.89,1,"Tomato_60_7"
16,17,0,-0.1157,-0.1265,-2.1716,-0.1262,-0.1225,-2.3528,0.0654,0.181548037720048,0.4314,0.3922,0.1961,2.0501,1,"Tomato_60_7"
17,18,0,-0.1262,-0.1225,-2.3528,-0.1311,-0.1212,-2.5178,0.0654,0.165077860417441,0.4314,0.3922,0.1961,2.1963,1,"Tomato_60_7"
18,19,0,-0.1311,-0.1212,-2.5178,-0.1436,-0.141,-2.7164,0.0654,0.199975623514468,0.4314,0.3922,0.1961,2.374,1,"Tomato_60_7"
19,20,0,-0.1436,-0.141,-2.7164,-0.1439,-0.1416,-2.723,0.0654,0.00663400331624851,0.4314,0.3922,0.1961,2.3799,1,"Tomato_60_7"
20,21,0,-0.1439,-0.1416,-2.723,-0.1417,-0.143,-2.923,0.0654,0.200016999277562,0.4314,0.3922,0.1961,2.5585,1,"Tomato_60_7"
21,22,0,-0.1417,-0.143,-2.923,-0.1416,-0.1428,-2.9509,0.0654,0.0279008960429587,0.4314,0.3922,0.1961,2.5834,1,"Tomato_60_7"
22,23,0,-0.1416,-0.1428,-2.9509,-0.1272,-0.1293,-3.1499,0.0654,0.199976523622149,0.4314,0.3922,0.1961,2.7628,1,"Tomato_60_7"
23,24,0,-0.1272,-0.1293,-3.1499,-0.125,-0.1268,-3.1926,0.0654,0.0428296626183303,0.4314,0.3922,0.1961,2.8014,1,"Tomato_60_7"
24,25,0,-0.125,-0.1268,-3.1926,-0.1111,-0.1287,-3.3921,0.0654,0.199992674865856,0.4314,0.3922,0.1961,2.9818,1,"Tomato_60_7"
25,26,0,-0.1111,-0.1287,-3.3921,-0.1102,-0.1263,-3.4237,0.0654,0.031703785262962,0.4314,0.3922,0.1961,3.0104,1,"Tomato_60_7"
26,27,0,-0.1102,-0.1263,-3.4237,-0.0952,-0.0974,-3.621,0.0654,0.199968747558212,0.4314,0.3922,0.1961,3.1917,1,"Tomato_60_7"
27,28,0,-0.0952,-0.0974,-3.621,-0.0945,-0.0965,-3.6288,0.0654,0.00788289287000657,0.4314,0.3922,0.1961,3.1988,1,"Tomato_60_7"
28,29,0,-0.0945,-0.0965,-3.6288,-0.0825,-0.0807,-3.8193,0.0654,0.191530389233667,0.4314,0.3922,0.1961,3.3733,1,"Tomato_60_7"
29,30,0,-0.0825,-0.0807,-3.8193,-0.0706,-0.0649,-4.0184,0.0654,0.200080133946376,0.4314,0.3922,0.1961,3.5562,1,"Tomato_60_7"
