"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","RSA_id"
59,60,0,-0.0372,0.1829,-7.9629,-0.0409,0.1854,-7.9959,0.0648,0.0333007507422876,0.4314,0.3922,0.1961,6.715,1,"Tomato_60_2"
60,61,0,-0.0409,0.1854,-7.9959,-0.0205,0.2093,-8.1934,0.0648,0.199984049363944,0.4314,0.3922,0.1961,6.8962,1,"Tomato_60_2"
61,62,0,-0.0205,0.2093,-8.1934,-0.0192,0.2117,-8.2074,0.0648,0.0142635900109328,0.4314,0.3922,0.1961,6.9091,1,"Tomato_60_2"
62,63,0,-0.0192,0.2117,-8.2074,-0.009,0.2183,-8.403,0.0648,0.195976937418667,0.4314,0.3922,0.1961,7.0874,1,"Tomato_60_2"
63,64,0,-0.009,0.2183,-8.403,-0.0071,0.2193,-8.5342,0.0648,0.131217567421439,0.4314,0.3922,0.1961,7.2073,1,"Tomato_60_2"
64,65,0,-0.0071,0.2193,-8.5342,-0.0187,0.2186,-8.7329,0.0648,0.199039543809767,0.4314,0.3922,0.1961,7.3896,1,"Tomato_60_2"
65,66,0,-0.0187,0.2186,-8.7329,-0.0308,0.2165,-8.9325,0.0648,0.199977448728599,0.4314,0.3922,0.1961,7.5737,1,"Tomato_60_2"
66,67,0,-0.0308,0.2165,-8.9325,-0.0366,0.2142,-8.9878,0.0648,0.0556508760038877,0.4314,0.3922,0.1961,7.625,1,"Tomato_60_2"
67,68,0,-0.0366,0.2142,-8.9878,-0.0439,0.2162,-9.1877,0.0648,0.200043245324604,0.4314,0.3922,0.1961,7.8101,1,"Tomato_60_2"
68,69,0,-0.0439,0.2162,-9.1877,-0.0441,0.2162,-9.1917,0.0648,0.00400499687890149,0.4314,0.3922,0.1961,7.8138,1,"Tomato_60_2"
69,70,0,-0.0441,0.2162,-9.1917,-0.0524,0.217,-9.37,0.0648,0.178494873875973,0.4314,0.3922,0.1961,7.9796,1,"Tomato_60_2"
70,71,0,-0.0524,0.217,-9.37,-0.059,0.2194,-9.5423,0.0648,0.172443063067205,0.4314,0.3922,0.1961,8.1405,1,"Tomato_60_2"
71,72,0,-0.059,0.2194,-9.5423,-0.0404,0.239,-9.7361,0.0648,0.195674627890282,0.4314,0.3922,0.1961,8.3238,1,"Tomato_60_2"
72,73,0,-0.0404,0.239,-9.7361,-0.0319,0.2432,-9.9243,0.0648,0.188438663760917,0.4314,0.3922,0.1961,8.501,1,"Tomato_60_2"
73,74,0,-0.0319,0.2432,-9.9243,-0.0314,0.2353,-10.0855,0.0648,0.161394237815356,0.4314,0.3922,0.1961,8.6535,1,"Tomato_60_2"
74,75,0,-0.0314,0.2353,-10.0855,-0.0423,0.2099,-10.2836,0.0648,0.200018949102329,0.4314,0.3922,0.1961,8.8431,1,"Tomato_60_2"
75,76,0,-0.0423,0.2099,-10.2836,-0.0462,0.2018,-10.3456,0.0648,0.0626483838578452,0.4314,0.3922,0.1961,8.9027,1,"Tomato_60_2"
76,77,0,-0.0462,0.2018,-10.3456,-0.0542,0.2024,-10.5369,0.0648,0.191468143564406,0.4314,0.3922,0.1961,9.0853,1,"Tomato_60_2"
77,78,0,-0.0542,0.2024,-10.5369,-0.0555,0.2106,-10.7368,0.0648,0.200072336918427,0.4314,0.3922,0.1961,9.2769,1,"Tomato_60_2"
78,79,0,-0.0555,0.2106,-10.7368,-0.056,0.2117,-10.7726,0.0648,0.0358203852575597,0.4314,0.3922,0.1961,9.3113,1,"Tomato_60_2"
79,80,0,-0.056,0.2117,-10.7726,-0.0485,0.2195,-10.9433,0.0648,0.171042626266086,0.4314,0.3922,0.1961,9.476,1,"Tomato_60_2"
80,81,0,-0.0485,0.2195,-10.9433,-0.0338,0.2314,-11.1424,0.0648,0.19999627496531,0.4314,0.3922,0.1961,9.6693,1,"Tomato_60_2"
81,82,0,-0.0338,0.2314,-11.1424,-0.0349,0.2317,-11.1718,0.0648,0.0294221005368403,0.4314,0.3922,0.1961,9.6978,1,"Tomato_60_2"
82,83,0,-0.0349,0.2317,-11.1718,-0.0464,0.2429,-11.3671,0.0648,0.195958618080452,0.4314,0.3922,0.1961,9.8882,1,"Tomato_60_2"
83,84,0,-0.0464,0.2429,-11.3671,-0.0395,0.2181,-11.5301,0.0648,0.165020150284744,0.4314,0.3922,0.1961,10.0493,1,"Tomato_60_2"
84,85,0,-0.0395,0.2181,-11.5301,-0.0422,0.1934,-11.7285,0.0648,0.199949843710868,0.4314,0.3922,0.1961,10.2452,1,"Tomato_60_2"
85,86,0,-0.0422,0.1934,-11.7285,-0.0428,0.1913,-11.7417,0.0648,0.0133794618725861,0.4314,0.3922,0.1961,10.2584,1,"Tomato_60_2"
86,87,0,-0.0428,0.1913,-11.7417,-0.0604,0.1798,-11.9114,0.0648,0.170997368400804,0.4314,0.3922,0.1961,10.4267,1,"Tomato_60_2"
87,88,0,-0.0604,0.1798,-11.9114,-0.0685,0.1717,-12.0393,0.0648,0.128411954272179,0.4314,0.3922,0.1961,10.5536,1,"Tomato_60_2"
88,89,0,-0.0685,0.1717,-12.0393,-0.0626,0.1712,-12.191,0.0648,0.151815513041323,0.4314,0.3922,0.1961,10.704,1,"Tomato_60_2"
89,90,0,-0.0626,0.1712,-12.191,-0.0549,0.1682,-12.3744,0.0648,0.183586083350562,0.4314,0.3922,0.1961,10.8867,1,"Tomato_60_2"
90,91,0,-0.0549,0.1682,-12.3744,-0.0474,0.1708,-12.5743,0.0648,0.200057541722375,0.4314,0.3922,0.1961,11.0866,1,"Tomato_60_2"
91,92,0,-0.0474,0.1708,-12.5743,-0.0469,0.1706,-12.5929,0.0648,0.0186077940659295,0.4314,0.3922,0.1961,11.1053,1,"Tomato_60_2"
92,93,0,-0.0469,0.1706,-12.5929,-0.0407,0.17,-12.7928,0.0648,0.199997024977873,0.4314,0.3922,0.1961,11.3062,1,"Tomato_60_2"
93,94,0,-0.0407,0.17,-12.7928,-0.0396,0.17,-12.8346,0.0648,0.0418144711792463,0.4314,0.3922,0.1961,11.3484,1,"Tomato_60_2"
94,95,0,-0.0396,0.17,-12.8346,-0.0503,0.1639,-13.0343,0.0648,0.200079459215583,0.4314,0.3922,0.1961,11.5505,1,"Tomato_60_2"
95,96,0,-0.0503,0.1639,-13.0343,-0.0503,0.163,-13.0521,0.0648,0.0178227382856838,0.4314,0.3922,0.1961,11.5686,1,"Tomato_60_2"
96,97,0,-0.0503,0.163,-13.0521,-0.0505,0.1548,-13.215,0.0648,0.163106376331522,0.4314,0.3922,0.1961,11.7341,1,"Tomato_60_2"
97,98,0,-0.0505,0.1548,-13.215,-0.0477,0.1347,-13.4023,0.0648,0.188396231384813,0.4314,0.3922,0.1961,11.9263,1,"Tomato_60_2"
98,99,0,-0.0477,0.1347,-13.4023,-0.0444,0.1133,-13.6011,0.0648,0.199975723526632,0.4314,0.3922,0.1961,12.1311,1,"Tomato_60_2"
99,100,0,-0.0444,0.1133,-13.6011,-0.0447,0.1092,-13.6386,0.0648,0.0377246603695775,0.4314,0.3922,0.1961,12.1699,1,"Tomato_60_2"
100,101,0,-0.0447,0.1092,-13.6386,-0.0888,0.1017,-13.8066,0.0648,0.173853559066243,0.4314,0.3922,0.1961,12.3489,1,"Tomato_60_2"
101,102,0,-0.0888,0.1017,-13.8066,-0.1241,0.0751,-14.0016,0.0648,0.199946617875872,0.4314,0.3922,0.1961,12.5558,1,"Tomato_60_2"
102,103,0,-0.1241,0.0751,-14.0016,-0.1292,0.0691,-14.0402,0.0648,0.0393950504505331,0.4314,0.3922,0.1961,12.5967,1,"Tomato_60_2"
103,104,0,-0.1292,0.0691,-14.0402,-0.1114,0.0602,-14.2392,0.0648,0.199992624864018,0.4314,0.3922,0.1961,12.8048,1,"Tomato_60_2"
104,105,0,-0.1114,0.0602,-14.2392,-0.1105,0.0601,-14.2509,0.0648,0.011734990413289,0.4314,0.3922,0.1961,12.817,1,"Tomato_60_2"
105,106,0,-0.1105,0.0601,-14.2509,-0.1128,0.067,-14.4021,0.0648,0.151374832782733,0.4314,0.3922,0.1961,12.9752,1,"Tomato_60_2"
106,107,0,-0.1128,0.067,-14.4021,-0.1358,0.0443,-14.5995,0.0648,0.200027623092412,0.4314,0.3922,0.1961,13.1853,1,"Tomato_60_2"
107,108,0,-0.1358,0.0443,-14.5995,-0.141,0.0435,-14.654,0.0648,0.0547533560615229,0.4314,0.3922,0.1961,13.243,1,"Tomato_60_2"
108,109,0,-0.141,0.0435,-14.654,-0.1588,0.0524,-14.8252,0.0648,0.172352806765658,0.4314,0.3922,0.1961,13.425,1,"Tomato_60_2"
109,110,0,-0.1588,0.0524,-14.8252,-0.1814,0.0649,-15.0235,0.0648,0.199974748405892,0.4314,0.3922,0.1961,13.6373,1,"Tomato_60_2"
110,111,0,-0.1814,0.0649,-15.0235,-0.1869,0.072,-15.0723,0.0648,0.0496195525977411,0.4314,0.3922,0.1961,13.6901,1,"Tomato_60_2"
111,112,0,-0.1869,0.072,-15.0723,-0.2064,0.0991,-15.2575,0.0648,0.188185281039724,0.4314,0.3922,0.1961,13.8911,1,"Tomato_60_2"
112,113,0,-0.2064,0.0991,-15.2575,-0.2345,0.1122,-15.4551,0.0648,0.20001744923881,0.4314,0.3922,0.1961,14.1057,1,"Tomato_60_2"
113,114,0,-0.2345,0.1122,-15.4551,-0.2346,0.1122,-15.4552,0.0648,0.000141421356237157,0.4314,0.3922,0.1961,14.1058,1,"Tomato_60_2"
114,115,0,-0.2346,0.1122,-15.4552,-0.2628,0.1212,-15.6434,0.0648,0.190513726539586,0.4314,0.3922,0.1961,14.3113,1,"Tomato_60_2"
115,116,0,-0.2628,0.1212,-15.6434,-0.2926,0.1266,-15.8275,0.0648,0.186574408748896,0.4314,0.3922,0.1961,14.5134,1,"Tomato_60_2"
116,117,0,-0.2926,0.1266,-15.8275,-0.3121,0.1248,-15.9659,0.0648,0.139778574896154,0.4314,0.3922,0.1961,14.6655,1,"Tomato_60_2"
117,118,0,-0.3121,0.1248,-15.9659,-0.3377,0.1279,-16.152,0.0648,0.187878098776841,0.4314,0.3922,0.1961,14.8708,1,"Tomato_60_2"
118,119,0,-0.3377,0.1279,-16.152,-0.3318,0.1588,-16.3376,0.0648,0.188247124812038,0.4314,0.3922,0.1961,15.0775,1,"Tomato_60_2"
1,120,1,0,0,0,0.1802,0.0198,-0.0844,0.0805,0.199968597534713,0.4314,0.3922,0.1961,15.2303,2,"Tomato_60_2"
119,121,0,-0.3318,0.1588,-16.3376,-0.3238,0.1957,-16.534,0.0648,0.199996424968048,0.4314,0.3922,0.1961,15.2982,1,"Tomato_60_2"
120,122,1,0.1802,0.0198,-0.0844,0.329,0.0611,-0.2115,0.0805,0.200003849962944,0.4314,0.3922,0.1961,15.3281,2,"Tomato_60_2"
120,123,0,-0.3238,0.1957,-16.534,-0.3213,0.2028,-16.5726,0.0648,0.0393270898999683,0.4314,0.3922,0.1961,15.3417,1,"Tomato_60_2"
2,124,2,-0.0018,0.0046,-0.1614,-0.1945,0.0171,-0.2137,0.0589,0.200062065369725,0.4314,0.3922,0.1961,15.416,2,"Tomato_60_2"
122,125,1,0.329,0.0611,-0.2115,0.455,0.1073,-0.3598,0.0805,0.200008324826743,0.4314,0.3922,0.1961,15.4265,2,"Tomato_60_2"
124,126,2,-0.1945,0.0171,-0.2137,-0.3859,0.0301,-0.2701,0.0589,0.199959795959088,0.4314,0.3922,0.1961,15.5213,2,"Tomato_60_2"
125,127,1,0.455,0.1073,-0.3598,0.5802,0.1619,-0.5059,0.0805,0.200003524968937,0.4314,0.3922,0.1961,15.5255,2,"Tomato_60_2"
121,128,0,-0.3213,0.2028,-16.5726,-0.3205,0.2518,-16.7665,0.0648,0.199997124979335,0.4314,0.3922,0.1961,15.5638,1,"Tomato_60_2"
122,129,0,-0.3205,0.2518,-16.7665,-0.3201,0.2579,-16.7921,0.0648,0.0263197644366365,0.4314,0.3922,0.1961,15.5931,1,"Tomato_60_2"
127,130,1,0.5802,0.1619,-0.5059,0.7035,0.211,-0.6555,0.0805,0.199984649410898,0.4314,0.3922,0.1961,15.6251,2,"Tomato_60_2"
126,131,2,-0.3859,0.0301,-0.2701,-0.5772,0.0346,-0.3282,0.0589,0.199978873884218,0.4314,0.3922,0.1961,15.6272,2,"Tomato_60_2"
4,132,3,-0.008,0.0255,-0.3848,-0.0739,0.2057,-0.4412,0.0494,0.199989524725672,0.4314,0.3922,0.1961,15.635,2,"Tomato_60_2"
132,133,3,-0.0739,0.2057,-0.4412,-0.143,0.3886,-0.4833,0.0494,0.199999074997861,0.4314,0.3922,0.1961,15.7098,2,"Tomato_60_2"
130,134,1,0.7035,0.211,-0.6555,0.8055,0.1851,-0.8256,0.0805,0.200022048784628,0.4314,0.3922,0.1961,15.7253,2,"Tomato_60_2"
131,135,2,-0.5772,0.0346,-0.3282,-0.7598,0.0314,-0.4098,0.0589,0.200028897912277,0.4314,0.3922,0.1961,15.7338,2,"Tomato_60_2"
133,136,3,-0.143,0.3886,-0.4833,-0.1925,0.5736,-0.541,0.0494,0.200011349677962,0.4314,0.3922,0.1961,15.7851,2,"Tomato_60_2"
123,137,0,-0.3201,0.2579,-16.7921,-0.3427,0.2784,-16.9898,0.0648,0.200040745849437,0.4314,0.3922,0.1961,15.8165,1,"Tomato_60_2"
134,138,1,0.8055,0.1851,-0.8256,0.9208,0.088,-0.957,0.0805,0.199971147918893,0.4314,0.3922,0.1961,15.8261,2,"Tomato_60_2"
124,139,0,-0.3427,0.2784,-16.9898,-0.3449,0.2804,-17.0093,0.0648,0.0197253643819329,0.4314,0.3922,0.1961,15.8387,1,"Tomato_60_2"
135,140,2,-0.7598,0.0314,-0.4098,-0.9158,0.0524,-0.5332,0.0589,0.200011399675118,0.4314,0.3922,0.1961,15.8409,2,"Tomato_60_2"
136,141,3,-0.1925,0.5736,-0.541,-0.2584,0.7505,-0.6069,0.0494,0.199948068257735,0.4314,0.3922,0.1961,15.8609,2,"Tomato_60_2"
5,142,4,-0.0203,0.0298,-0.5792,0.0854,-0.1219,-0.6554,0.0581,0.199979548954387,0.4314,0.3922,0.1961,15.874,2,"Tomato_60_2"
138,143,1,0.9208,0.088,-0.957,1.0276,-0.011,-1.0941,0.0805,0.200009124791846,0.4314,0.3922,0.1961,15.9275,2,"Tomato_60_2"
141,144,3,-0.2584,0.7505,-0.6069,-0.3159,0.9231,-0.6901,0.0494,0.200048119211354,0.4314,0.3922,0.1961,15.9371,2,"Tomato_60_2"
140,145,2,-0.9158,0.0524,-0.5332,-1.077,0.0701,-0.6503,0.0589,0.200027848061214,0.4314,0.3922,0.1961,15.9488,2,"Tomato_60_2"
142,146,4,0.0854,-0.1219,-0.6554,0.1788,-0.2675,-0.7558,0.0581,0.200007699851781,0.4314,0.3922,0.1961,15.9706,2,"Tomato_60_2"
144,147,3,-0.3159,0.9231,-0.6901,-0.3752,1.0909,-0.7812,0.0494,0.199931338213898,0.4314,0.3922,0.1961,16.0138,2,"Tomato_60_2"
143,148,1,1.0276,-0.011,-1.0941,1.1275,-0.1112,-1.2355,0.0805,0.20003502193366,0.4314,0.3922,0.1961,16.0296,2,"Tomato_60_2"
145,149,2,-1.077,0.0701,-0.6503,-1.2401,0.0826,-0.7653,0.0589,0.19995714540871,0.4314,0.3922,0.1961,16.0573,2,"Tomato_60_2"
125,150,0,-0.3449,0.2804,-17.0093,-0.3671,0.2881,-17.208,0.0648,0.200084532135794,0.4314,0.3922,0.1961,16.0635,1,"Tomato_60_2"
126,151,0,-0.3671,0.2881,-17.208,-0.3673,0.2882,-17.2101,0.0648,0.00211187120819649,0.4314,0.3922,0.1961,16.0659,1,"Tomato_60_2"
146,152,4,0.1788,-0.2675,-0.7558,0.2607,-0.415,-0.8632,0.0581,0.199996549970243,0.4314,0.3922,0.1961,16.0679,2,"Tomato_60_2"
147,153,3,-0.3752,1.0909,-0.7812,-0.4695,1.2337,-0.8848,0.0494,0.200043220330008,0.4314,0.3922,0.1961,16.091,2,"Tomato_60_2"
148,154,1,1.1275,-0.1112,-1.2355,1.243,-0.1881,-1.3795,0.0805,0.19997464839324,0.4314,0.3922,0.1961,16.1323,2,"Tomato_60_2"
7,155,5,-0.0306,0.032,-0.8193,0.1482,0.0188,-0.908,0.0638,0.200028422980335,0.4314,0.3922,0.1961,16.159,2,"Tomato_60_2"
152,156,4,0.2607,-0.415,-0.8632,0.3351,-0.5595,-0.9797,0.0581,0.199969647696844,0.4314,0.3922,0.1961,16.1659,2,"Tomato_60_2"
149,157,2,-1.2401,0.0826,-0.7653,-1.3851,0.1051,-0.9013,0.0589,0.200068113401411,0.4314,0.3922,0.1961,16.1664,2,"Tomato_60_2"
153,158,3,-0.4695,1.2337,-0.8848,-0.5424,1.3807,-0.9991,0.0494,0.199969747711998,0.4314,0.3922,0.1961,16.1687,2,"Tomato_60_2"
154,159,1,1.243,-0.1881,-1.3795,1.3643,-0.2606,-1.521,0.0805,0.199980474046843,0.4314,0.3922,0.1961,16.2356,2,"Tomato_60_2"
158,160,3,-0.5424,1.3807,-0.9991,-0.6153,1.5278,-1.1134,0.0494,0.200043270319199,0.4314,0.3922,0.1961,16.2469,2,"Tomato_60_2"
156,161,4,0.3351,-0.5595,-0.9797,0.4131,-0.7029,-1.0954,0.0581,0.200085106892042,0.4314,0.3922,0.1961,16.2645,2,"Tomato_60_2"
155,162,5,0.1482,0.0188,-0.908,0.3254,-0.0146,-0.9945,0.0638,0.199994124913708,0.4314,0.3922,0.1961,16.271,2,"Tomato_60_2"
157,163,2,-1.3851,0.1051,-0.9013,-1.5103,0.1101,-1.0571,0.0589,0.199934189172337,0.4314,0.3922,0.1961,16.2762,2,"Tomato_60_2"
