"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","RSA_id"
48,49,0,-0.0917,0.0725,-6.7236,-0.064,0.0698,-6.9216,0.0722,0.199946442829073,0.4314,0.3922,0.1961,6.5426,1,"Tomato_60_8"
49,50,0,-0.064,0.0698,-6.9216,-0.0597,0.0664,-6.9599,0.0722,0.0386903088641075,0.4314,0.3922,0.1961,6.5815,1,"Tomato_60_8"
50,51,0,-0.0597,0.0664,-6.9599,-0.0375,0.0464,-7.1488,0.0722,0.191248660126025,0.4314,0.3922,0.1961,6.7746,1,"Tomato_60_8"
51,52,0,-0.0375,0.0464,-7.1488,-0.0223,0.0197,-7.3196,0.0722,0.173541263104774,0.4314,0.3922,0.1961,6.9505,1,"Tomato_60_8"
52,53,0,-0.0223,0.0197,-7.3196,-0.0064,-0.0175,-7.5155,0.0722,0.20003364716967,0.4314,0.3922,0.1961,7.1539,1,"Tomato_60_8"
53,54,0,-0.0064,-0.0175,-7.5155,-0.0048,-0.0216,-7.5358,0.0722,0.0207716152477363,0.4314,0.3922,0.1961,7.1751,1,"Tomato_60_8"
54,55,0,-0.0048,-0.0216,-7.5358,0.0314,-0.0197,-7.7325,0.0722,0.200012349618717,0.4314,0.3922,0.1961,7.3796,1,"Tomato_60_8"
55,56,0,0.0314,-0.0197,-7.7325,0.0321,-0.0197,-7.7364,0.0722,0.00396232255123159,0.4314,0.3922,0.1961,7.3836,1,"Tomato_60_8"
56,57,0,0.0321,-0.0197,-7.7364,0.0501,-0.019,-7.9356,0.0722,0.200012824588825,0.4314,0.3922,0.1961,7.5889,1,"Tomato_60_8"
57,58,0,0.0501,-0.019,-7.9356,0.0513,-0.0189,-7.9492,0.0722,0.013653204751999,0.4314,0.3922,0.1961,7.6029,1,"Tomato_60_8"
58,59,0,0.0513,-0.0189,-7.9492,0.0745,-0.026,-8.1457,0.0722,0.197992171562413,0.4314,0.3922,0.1961,7.8071,1,"Tomato_60_8"
59,60,0,0.0745,-0.026,-8.1457,0.085,-0.0288,-8.3374,0.0722,0.19200776025984,0.4314,0.3922,0.1961,8.0059,1,"Tomato_60_8"
60,61,0,0.085,-0.0288,-8.3374,0.0939,-0.0328,-8.5371,0.0722,0.199938240464399,0.4314,0.3922,0.1961,8.2139,1,"Tomato_60_8"
61,62,0,0.0939,-0.0328,-8.5371,0.0939,-0.0329,-8.5488,0.0722,0.0117004273426224,0.4314,0.3922,0.1961,8.226,1,"Tomato_60_8"
62,63,0,0.0939,-0.0329,-8.5488,0.1044,-0.0274,-8.7378,0.0722,0.189371328347245,0.4314,0.3922,0.1961,8.4238,1,"Tomato_60_8"
63,64,0,0.1044,-0.0274,-8.7378,0.1271,-0.0151,-8.9361,0.0722,0.199973673267258,0.4314,0.3922,0.1961,8.6336,1,"Tomato_60_8"
64,65,0,0.1271,-0.0151,-8.9361,0.1284,-0.014,-8.9499,0.0722,0.0139046754726601,0.4314,0.3922,0.1961,8.6482,1,"Tomato_60_8"
65,66,0,0.1284,-0.014,-8.9499,0.1466,-0.007,-9.1295,0.0722,0.180655473207983,0.4314,0.3922,0.1961,8.8385,1,"Tomato_60_8"
66,67,0,0.1466,-0.007,-9.1295,0.1287,-0.0034,-9.3286,0.0722,0.19993543957988,0.4314,0.3922,0.1961,9.0501,1,"Tomato_60_8"
67,68,0,0.1287,-0.0034,-9.3286,0.1266,-0.0042,-9.3592,0.0722,0.0306824053815861,0.4314,0.3922,0.1961,9.0826,1,"Tomato_60_8"
68,69,0,0.1266,-0.0042,-9.3592,0.1293,0.0062,-9.5589,0.0722,0.199988849689176,0.4314,0.3922,0.1961,9.2952,1,"Tomato_60_8"
69,70,0,0.1293,0.0062,-9.5589,0.1297,0.0088,-9.6063,0.0722,0.0474729396603999,0.4314,0.3922,0.1961,9.3459,1,"Tomato_60_8"
70,71,0,0.1297,0.0088,-9.6063,0.1272,0.0137,-9.7921,0.0722,0.185881413809988,0.4314,0.3922,0.1961,9.5445,1,"Tomato_60_8"
71,72,0,0.1272,0.0137,-9.7921,0.1424,-0.0093,-9.9902,0.0722,0.200009124791846,0.4314,0.3922,0.1961,9.7592,1,"Tomato_60_8"
72,73,0,0.1424,-0.0093,-9.9902,0.1447,-0.0146,-10.0327,0.0722,0.0428909081274812,0.4314,0.3922,0.1961,9.8054,1,"Tomato_60_8"
73,74,0,0.1447,-0.0146,-10.0327,0.1236,-0.0196,-10.2152,0.0722,0.183783731597766,0.4314,0.3922,0.1961,10.0038,1,"Tomato_60_8"
74,75,0,0.1236,-0.0196,-10.2152,0.1232,-0.0148,-10.4151,0.0722,0.199958020594325,0.4314,0.3922,0.1961,10.2205,1,"Tomato_60_8"
75,76,0,0.1232,-0.0148,-10.4151,0.122,-0.0122,-10.4649,0.0722,0.049882261376164,0.4314,0.3922,0.1961,10.2747,1,"Tomato_60_8"
76,77,0,0.122,-0.0122,-10.4649,0.1311,-0.0144,-10.6647,0.0722,0.200019224076087,0.4314,0.3922,0.1961,10.4927,1,"Tomato_60_8"
77,78,0,0.1311,-0.0144,-10.6647,0.1315,-0.0145,-10.6727,0.0722,0.00801061795369211,0.4314,0.3922,0.1961,10.5014,1,"Tomato_60_8"
78,79,0,0.1315,-0.0145,-10.6727,0.1421,-0.0132,-10.8436,0.0722,0.171233349555511,0.4314,0.3922,0.1961,10.6889,1,"Tomato_60_8"
79,80,0,0.1421,-0.0132,-10.8436,0.1526,-0.0116,-11.027,0.0722,0.183707294357082,0.4314,0.3922,0.1961,10.8909,1,"Tomato_60_8"
80,81,0,0.1526,-0.0116,-11.027,0.1433,-0.0145,-11.1801,0.0722,0.15340961508328,0.4314,0.3922,0.1961,11.0601,1,"Tomato_60_8"
81,82,0,0.1433,-0.0145,-11.1801,0.1346,-0.0188,-11.3222,0.0722,0.142431000839004,0.4314,0.3922,0.1961,11.2177,1,"Tomato_60_8"
82,83,0,0.1346,-0.0188,-11.3222,0.1164,-0.0321,-11.4909,0.0722,0.1701993537003,0.4314,0.3922,0.1961,11.4069,1,"Tomato_60_8"
83,84,0,0.1164,-0.0321,-11.4909,0.0963,-0.036,-11.6898,0.0722,0.199951069014397,0.4314,0.3922,0.1961,11.63,1,"Tomato_60_8"
84,85,0,0.0963,-0.036,-11.6898,0.0953,-0.0361,-11.6997,0.0722,0.00995087935812712,0.4314,0.3922,0.1961,11.6411,1,"Tomato_60_8"
85,86,0,0.0953,-0.0361,-11.6997,0.0856,-0.0359,-11.8058,0.0722,0.106542667509313,0.4314,0.3922,0.1961,11.7605,1,"Tomato_60_8"
86,87,0,0.0856,-0.0359,-11.8058,0.065,-0.0388,-11.9588,0.0722,0.154407804206912,0.4314,0.3922,0.1961,11.9339,1,"Tomato_60_8"
87,88,0,0.065,-0.0388,-11.9588,0.0635,-0.0309,-12.1437,0.0722,0.185074768674718,0.4314,0.3922,0.1961,12.1426,1,"Tomato_60_8"
88,89,0,0.0635,-0.0309,-12.1437,0.062,-0.0249,-12.3436,0.0722,0.199995649952692,0.4314,0.3922,0.1961,12.3692,1,"Tomato_60_8"
89,90,0,0.062,-0.0249,-12.3436,0.0623,-0.0241,-12.3714,0.0722,0.0278131263974396,0.4314,0.3922,0.1961,12.4008,1,"Tomato_60_8"
90,91,0,0.0623,-0.0241,-12.3714,0.0654,-0.0173,-12.5712,0.0722,0.199939715914572,0.4314,0.3922,0.1961,12.6286,1,"Tomato_60_8"
91,92,0,0.0654,-0.0173,-12.5712,0.0647,-0.0166,-12.5954,0.0722,0.0242202394703277,0.4314,0.3922,0.1961,12.6562,1,"Tomato_60_8"
92,93,0,0.0647,-0.0166,-12.5954,0.0581,-0.0126,-12.7733,0.0722,0.178067318730868,0.4314,0.3922,0.1961,12.86,1,"Tomato_60_8"
93,94,0,0.0581,-0.0126,-12.7733,0.0508,-0.0058,-12.9408,0.0722,0.167796841448221,0.4314,0.3922,0.1961,13.053,1,"Tomato_60_8"
94,95,0,0.0508,-0.0058,-12.9408,0.0283,-0.0117,-13.1195,0.0722,0.180207519265985,0.4314,0.3922,0.1961,13.261,1,"Tomato_60_8"
95,96,0,0.0283,-0.0117,-13.1195,-0.0066,-0.027,-13.3159,0.0722,0.200062640190515,0.4314,0.3922,0.1961,13.4929,1,"Tomato_60_8"
96,97,0,-0.0066,-0.027,-13.3159,-0.0112,-0.0258,-13.3473,0.0722,0.0317578336792686,0.4314,0.3922,0.1961,13.5299,1,"Tomato_60_8"
97,98,0,-0.0112,-0.0258,-13.3473,-0.032,-0.0337,-13.5196,0.0722,0.173730653599185,0.4314,0.3922,0.1961,13.7324,1,"Tomato_60_8"
98,99,0,-0.032,-0.0337,-13.5196,-0.0542,-0.0353,-13.7122,0.0722,0.193881819673737,0.4314,0.3922,0.1961,13.9595,1,"Tomato_60_8"
99,100,0,-0.0542,-0.0353,-13.7122,-0.0436,-0.0218,-13.9057,0.0722,0.194259774528851,0.4314,0.3922,0.1961,14.188,1,"Tomato_60_8"
100,101,0,-0.0436,-0.0218,-13.9057,-0.0451,-0.0146,-14.0825,0.0722,0.176952903338713,0.4314,0.3922,0.1961,14.3971,1,"Tomato_60_8"
101,102,0,-0.0451,-0.0146,-14.0825,-0.0347,-0.0013,-14.2818,0.0722,0.200013849520478,0.4314,0.3922,0.1961,14.6345,1,"Tomato_60_8"
102,103,0,-0.0347,-0.0013,-14.2818,-0.0307,0.0028,-14.3286,0.0722,0.0471492311708254,0.4314,0.3922,0.1961,14.6907,1,"Tomato_60_8"
103,104,0,-0.0307,0.0028,-14.3286,-0.0087,0.0174,-14.4904,0.0722,0.163940233011912,0.4314,0.3922,0.1961,14.8864,1,"Tomato_60_8"
104,105,0,-0.0087,0.0174,-14.4904,0.0188,0.0319,-14.6731,0.0722,0.18532617192399,0.4314,0.3922,0.1961,15.1087,1,"Tomato_60_8"
105,106,0,0.0188,0.0319,-14.6731,0.0458,0.0486,-14.8706,0.0722,0.200035346876496,0.4314,0.3922,0.1961,15.3496,1,"Tomato_60_8"
106,107,0,0.0458,0.0486,-14.8706,0.0504,0.053,-14.908,0.0722,0.0379378439028892,0.4314,0.3922,0.1961,15.3955,1,"Tomato_60_8"
107,108,0,0.0504,0.053,-14.908,0.0808,0.0687,-15.105,0.0722,0.19994911852769,0.4314,0.3922,0.1961,15.6379,1,"Tomato_60_8"
108,109,0,0.0808,0.0687,-15.105,0.0833,0.0703,-15.1236,0.0722,0.0188353391262269,0.4314,0.3922,0.1961,15.6608,1,"Tomato_60_8"
109,110,0,0.0833,0.0703,-15.1236,0.0837,0.0886,-15.3128,0.0722,0.190083376443075,0.4314,0.3922,0.1961,15.8924,1,"Tomato_60_8"
110,111,0,0.0837,0.0886,-15.3128,0.0935,0.0861,-15.5126,0.0722,0.200055817211099,0.4314,0.3922,0.1961,16.1373,1,"Tomato_60_8"
111,112,0,0.0935,0.0861,-15.5126,0.0959,0.0852,-15.5713,0.0722,0.0587559358703442,0.4314,0.3922,0.1961,16.2095,1,"Tomato_60_8"
112,113,0,0.0959,0.0852,-15.5713,0.0973,0.0876,-15.7712,0.0722,0.199919308722294,0.4314,0.3922,0.1961,16.456,1,"Tomato_60_8"
113,114,0,0.0973,0.0876,-15.7712,0.0972,0.0878,-15.7784,0.0722,0.00720347138538001,0.4314,0.3922,0.1961,16.4649,1,"Tomato_60_8"
114,115,0,0.0972,0.0878,-15.7784,0.1111,0.0818,-15.9521,0.0722,0.174358538649531,0.4314,0.3922,0.1961,16.6808,1,"Tomato_60_8"
115,116,0,0.1111,0.0818,-15.9521,0.1276,0.0764,-16.1299,0.0722,0.178645598882256,0.4314,0.3922,0.1961,16.9032,1,"Tomato_60_8"
116,117,0,0.1276,0.0764,-16.1299,0.1238,0.0694,-16.3297,0.0722,0.199958695734894,0.4314,0.3922,0.1961,17.1533,1,"Tomato_60_8"
117,118,0,0.1238,0.0694,-16.3297,0.1233,0.0683,-16.356,0.0722,0.0263277420224397,0.4314,0.3922,0.1961,17.1863,1,"Tomato_60_8"
1,119,1,0,0,0,0.0251,-0.1843,-0.0736,0.0688,0.20003364716967,0.4314,0.3922,0.1961,17.3431,2,"Tomato_60_8"
118,120,0,0.1233,0.0683,-16.356,0.1175,0.0638,-16.5227,0.0722,0.166861559383818,0.4314,0.3922,0.1961,17.3961,1,"Tomato_60_8"
119,121,1,0.0251,-0.1843,-0.0736,0.0453,-0.3652,-0.1565,0.0688,0.200013149567722,0.4314,0.3922,0.1961,17.4459,2,"Tomato_60_8"
121,122,1,0.0453,-0.3652,-0.1565,0.0735,-0.5337,-0.2604,0.0688,0.199956745322582,0.4314,0.3922,0.1961,17.5493,2,"Tomato_60_8"
2,123,2,0.0068,0.0164,-0.1858,-0.0198,0.2029,-0.2527,0.0737,0.199913531307913,0.4314,0.3922,0.1961,17.601,2,"Tomato_60_8"
119,124,0,0.1175,0.0638,-16.5227,0.1109,0.0584,-16.712,0.0722,0.189491978722055,0.4314,0.3922,0.1961,17.6355,1,"Tomato_60_8"
122,125,1,0.0735,-0.5337,-0.2604,0.0999,-0.7066,-0.3573,0.0688,0.19995244434615,0.4314,0.3922,0.1961,17.6534,2,"Tomato_60_8"
123,126,2,-0.0198,0.2029,-0.2527,-0.0323,0.3879,-0.3278,0.0737,0.20005314293957,0.4314,0.3922,0.1961,17.7267,2,"Tomato_60_8"
125,127,1,0.0999,-0.7066,-0.3573,0.1256,-0.8804,-0.453,0.0688,0.200063539906701,0.4314,0.3922,0.1961,17.7582,2,"Tomato_60_8"
3,128,3,-0.0197,0.0283,-0.3577,-0.1411,-0.0908,-0.4629,0.0495,0.199974523377354,0.4314,0.3922,0.1961,17.8045,2,"Tomato_60_8"
126,129,2,-0.0323,0.3879,-0.3278,-0.0159,0.5298,-0.4678,0.0737,0.200011424673692,0.4314,0.3922,0.1961,17.8532,2,"Tomato_60_8"
127,130,1,0.1256,-0.8804,-0.453,0.1549,-1.0474,-0.559,0.0688,0.199958720740057,0.4314,0.3922,0.1961,17.8636,2,"Tomato_60_8"
120,131,0,0.1109,0.0584,-16.712,0.1221,0.0609,-16.9117,0.0722,0.200029447832063,0.4314,0.3922,0.1961,17.8894,1,"Tomato_60_8"
128,132,3,-0.1411,-0.0908,-0.4629,-0.284,-0.1962,-0.5549,0.0495,0.199983924353934,0.4314,0.3922,0.1961,17.913,2,"Tomato_60_8"
121,133,0,0.1221,0.0609,-16.9117,0.1221,0.0605,-16.9446,0.0722,0.0329024315210912,0.4314,0.3922,0.1961,17.9314,1,"Tomato_60_8"
130,134,1,0.1549,-1.0474,-0.559,0.203,-1.1754,-0.705,0.0688,0.200034022106241,0.4314,0.3922,0.1961,17.9698,2,"Tomato_60_8"
129,135,2,-0.0159,0.5298,-0.4678,-0.0108,0.6981,-0.5756,0.0737,0.199929337517034,0.4314,0.3922,0.1961,17.9806,2,"Tomato_60_8"
132,136,3,-0.284,-0.1962,-0.5549,-0.4306,-0.3106,-0.6286,0.0495,0.200026523241294,0.4314,0.3922,0.1961,18.0222,2,"Tomato_60_8"
134,137,1,0.203,-1.1754,-0.705,0.2228,-1.3257,-0.8355,0.0688,0.200030947605614,0.4314,0.3922,0.1961,18.0766,2,"Tomato_60_8"
135,138,2,-0.0108,0.6981,-0.5756,-0.0106,0.861,-0.6916,0.0737,0.199981124109252,0.4314,0.3922,0.1961,18.1087,2,"Tomato_60_8"
5,139,4,-0.0352,0.0396,-0.5895,0.0085,-0.1393,-0.6676,0.0405,0.200036271710907,0.4314,0.3922,0.1961,18.1122,2,"Tomato_60_8"
122,140,0,0.1221,0.0605,-16.9446,0.1402,0.055,-17.0855,0.0722,0.142164236008919,0.4314,0.3922,0.1961,18.1128,1,"Tomato_60_8"
136,141,3,-0.4306,-0.3106,-0.6286,-0.5658,-0.411,-0.7364,0.0495,0.199950093773421,0.4314,0.3922,0.1961,18.1319,2,"Tomato_60_8"
137,142,1,0.2228,-1.3257,-0.8355,0.2405,-1.4449,-0.9951,0.0688,0.199985224454208,0.4314,0.3922,0.1961,18.1842,2,"Tomato_60_8"
139,143,4,0.0085,-0.1393,-0.6676,0.0581,-0.3194,-0.7389,0.0405,0.199949643660598,0.4314,0.3922,0.1961,18.2326,2,"Tomato_60_8"
138,144,2,-0.0106,0.861,-0.6916,0.0191,1.0286,-0.7968,0.0737,0.200097201379729,0.4314,0.3922,0.1961,18.2376,2,"Tomato_60_8"
141,145,3,-0.5658,-0.411,-0.7364,-0.7037,-0.5039,-0.8475,0.0495,0.199975073446667,0.4314,0.3922,0.1961,18.2423,2,"Tomato_60_8"
142,146,1,0.2405,-1.4449,-0.9951,0.2599,-1.5634,-1.155,0.0688,0.199966547202276,0.4314,0.3922,0.1961,18.2925,2,"Tomato_60_8"
123,147,0,0.1402,0.055,-17.0855,0.163,0.0476,-17.2626,0.0722,0.178714884662693,0.4314,0.3922,0.1961,18.342,1,"Tomato_60_8"
145,148,3,-0.7037,-0.5039,-0.8475,-0.8394,-0.5854,-0.9698,0.0495,0.2000350719249,0.4314,0.3922,0.1961,18.3532,2,"Tomato_60_8"
143,149,4,0.0581,-0.3194,-0.7389,0.1065,-0.4909,-0.8297,0.0405,0.199998624995273,0.4314,0.3922,0.1961,18.3536,2,"Tomato_60_8"
144,150,2,0.0191,1.0286,-0.7968,0.0583,1.1829,-0.9178,0.0737,0.19996532199359,0.4314,0.3922,0.1961,18.3674,2,"Tomato_60_8"
146,151,1,0.2599,-1.5634,-1.155,0.2902,-1.667,-1.3234,0.0688,0.200024023557172,0.4314,0.3922,0.1961,18.4015,2,"Tomato_60_8"
7,152,5,-0.0434,0.0595,-0.8257,-0.157,0.1858,-0.9313,0.0592,0.200020023997599,0.4314,0.3922,0.1961,18.4378,2,"Tomato_60_8"
148,153,3,-0.8394,-0.5854,-0.9698,-0.9702,-0.6455,-1.1087,0.0495,0.200034646998964,0.4314,0.3922,0.1961,18.4648,2,"Tomato_60_8"
149,154,4,0.1065,-0.4909,-0.8297,0.1575,-0.6352,-0.9585,0.0405,0.200032322388158,0.4314,0.3922,0.1961,18.4754,2,"Tomato_60_8"
150,155,2,0.0583,1.1829,-0.9178,0.0806,1.3471,-1.0297,0.0737,0.199951344081504,0.4314,0.3922,0.1961,18.498,2,"Tomato_60_8"
151,156,1,0.2902,-1.667,-1.3234,0.3111,-1.7652,-1.4964,0.0688,0.200022623720418,0.4314,0.3922,0.1961,18.5112,2,"Tomato_60_8"
153,157,3,-0.9702,-0.6455,-1.1087,-1.0962,-0.7154,-1.2474,0.0495,0.199999249998594,0.4314,0.3922,0.1961,18.5769,2,"Tomato_60_8"
152,158,5,-0.157,0.1858,-0.9313,-0.2814,0.2757,-1.0595,0.0592,0.199981524146607,0.4314,0.3922,0.1961,18.5804,2,"Tomato_60_8"
154,159,4,0.1575,-0.6352,-0.9585,0.2243,-0.7451,-1.1117,0.0405,0.200026223280849,0.4314,0.3922,0.1961,18.5978,2,"Tomato_60_8"
124,160,0,0.163,0.0476,-17.2626,0.2031,0.0578,-17.4583,0.0722,0.200026348264425,0.4314,0.3922,0.1961,18.5996,1,"Tomato_60_8"
156,161,1,0.3111,-1.7652,-1.4964,0.3187,-1.8491,-1.6777,0.0688,0.199916632624702,0.4314,0.3922,0.1961,18.6217,2,"Tomato_60_8"
125,162,0,0.2031,0.0578,-17.4583,0.2077,0.058,-17.4763,0.0722,0.018579558659987,0.4314,0.3922,0.1961,18.6237,1,"Tomato_60_8"
155,163,2,0.0806,1.3471,-1.0297,0.1132,1.5084,-1.1435,0.0737,0.200077210096502,0.4314,0.3922,0.1961,18.6294,2,"Tomato_60_8"
