"tpot","Krs","Krs_exact","RSHA_id","RSA_id","age"
1.58128847287021,0.000107570644412939,0.00010757064441294,"Tomato_60d_1_1_1B_60","Tomato_60d_1",1
2.9994843850233,0.000204046556804306,0.000205299836619652,"Tomato_60d_1_2_1B_60","Tomato_60d_1",2
4.54936775653846,0.000309480799764521,0.00031360016582721,"Tomato_60d_1_3_1B_60","Tomato_60d_1",3
6.15802580330048,0.000418913319952413,0.000427657782310262,"Tomato_60d_1_4_1B_60","Tomato_60d_1",4
7.56433115796831,0.000514580350882198,0.000528980674617239,"Tomato_60d_1_5_1B_60","Tomato_60d_1",5
8.93491039773532,0.000607817033859546,0.000629340381421634,"Tomato_60d_1_6_1B_60","Tomato_60d_1",6
10.4337525515981,0.00070977908514273,0.00074101345637338,"Tomato_60d_1_7_1B_60","Tomato_60d_1",7
11.7191817093481,0.000797223245533882,0.000791492378542747,"Tomato_60d_1_8_1B_60","Tomato_60d_1",8
12.7018204464203,0.000864069418123832,0.000861156422550227,"Tomato_60d_1_9_1B_60","Tomato_60d_1",9
13.929850091032,0.000947608849730065,0.000960399957950475,"Tomato_60d_1_10_1B_60","Tomato_60d_1",10
15.1674707529097,0.00103180073149046,0.00104472598047055,"Tomato_60d_1_11_1B_60","Tomato_60d_1",11
16.2739269602315,0.00110706986124024,0.00111468067658798,"Tomato_60d_1_12_1B_60","Tomato_60d_1",12
17.3573985510778,0.00118077541163795,0.00118266981268082,"Tomato_60d_1_13_1B_60","Tomato_60d_1",13
18.3196386950581,0.00124623392483389,0.00124250901351827,"Tomato_60d_1_14_1B_60","Tomato_60d_1",14
19.4158011580829,0.00132080279986958,0.00130964079651771,"Tomato_60d_1_15_1B_60","Tomato_60d_1",15
24.9031554839665,0.00169409220979364,0.00159546385116093,"Tomato_60d_1_16_1B_60","Tomato_60d_1",16
39.6776541676231,0.00269916014745735,0.00227345460181762,"Tomato_60d_1_17_1B_60","Tomato_60d_1",17
61.4740090177336,0.00418190537535603,0.0030343400172425,"Tomato_60d_1_18_1B_60","Tomato_60d_1",18
91.5036741042444,0.00622473973498261,0.00371650522412786,"Tomato_60d_1_19_1B_60","Tomato_60d_1",19
127.135580050008,0.00864867891496656,0.00422047620318282,"Tomato_60d_1_20_1B_60","Tomato_60d_1",20
167.26157300349,0.0113783382995571,0.0047709381982027,"Tomato_60d_1_21_1B_60","Tomato_60d_1",21
211.050386989486,0.0143571691829583,0.00580911063473398,"Tomato_60d_1_22_1B_60","Tomato_60d_1",22
257.5128301463,0.0175178796017891,0.00700159062588016,"Tomato_60d_1_23_1B_60","Tomato_60d_1",23
306.577372175467,0.0208556035493515,0.008436635318078,"Tomato_60d_1_24_1B_60","Tomato_60d_1",24
360.614605252166,0.0245316057994671,0.010142277524965,"Tomato_60d_1_25_1B_60","Tomato_60d_1",25
419.075375037763,0.0285085289141335,0.0127020256272355,"Tomato_60d_1_26_1B_60","Tomato_60d_1",26
484.043024095534,0.0329280968772472,0.0172737495017342,"Tomato_60d_1_27_1B_60","Tomato_60d_1",27
556.841230724582,0.0378803558316042,0.0228332583355564,"Tomato_60d_1_28_1B_60","Tomato_60d_1",28
636.257719617814,0.043282838069239,0.0286261038729825,"Tomato_60d_1_29_1B_60","Tomato_60d_1",29
719.613837923437,0.0489533223077168,0.0334170917137881,"Tomato_60d_1_30_1B_60","Tomato_60d_1",30
806.145852494476,0.0548398539111888,0.033006967789543,"Tomato_60d_1_31_1B_60","Tomato_60d_1",31
893.061709758373,0.0607524972624743,0.0333072743311286,"Tomato_60d_1_32_1B_60","Tomato_60d_1",32
979.287031932042,0.0666181654375538,0.033502765368552,"Tomato_60d_1_33_1B_60","Tomato_60d_1",33
1068.58783355687,0.0726930499018277,0.033636965518484,"Tomato_60d_1_34_1B_60","Tomato_60d_1",34
1157.07581411593,0.0787126404160497,0.0337232308045892,"Tomato_60d_1_35_1B_60","Tomato_60d_1",35
1244.81628582551,0.0846813799881302,0.0337796519102755,"Tomato_60d_1_36_1B_60","Tomato_60d_1",36
1331.06386216838,0.0905485620522708,0.0338173101823386,"Tomato_60d_1_37_1B_60","Tomato_60d_1",37
1417.23989730945,0.0964108773679901,0.033843210758619,"Tomato_60d_1_38_1B_60","Tomato_60d_1",38
1512.26167384908,0.102874943799257,0.0338629145473839,"Tomato_60d_1_39_1B_60","Tomato_60d_1",39
1615.44289652769,0.109894074593721,0.0338781269277409,"Tomato_60d_1_40_1B_60","Tomato_60d_1",40
1734.30543810062,0.117979961775552,0.0338907946653276,"Tomato_60d_1_41_1B_60","Tomato_60d_1",41
1867.91224558445,0.12706886024384,0.0339017274695911,"Tomato_60d_1_42_1B_60","Tomato_60d_1",42
2018.88720844606,0.137339265880684,0.0339116573205626,"Tomato_60d_1_43_1B_60","Tomato_60d_1",43
2185.11415041283,0.148647221116519,0.0339209569938016,"Tomato_60d_1_44_1B_60","Tomato_60d_1",44
2357.83231772259,0.160396756307659,0.0339299179514871,"Tomato_60d_1_45_1B_60","Tomato_60d_1",45
