"tpot","Krs","Krs_exact","RSHA_id","RSA_id","age"
1.16180476816273,7.9034337970254e-05,7.90343379702541e-05,"Tomato_30_1_1_2","Tomato_30_1",1
1.35852212812529,9.24164713010403e-05,9.2416471301041e-05,"Tomato_30_1_1.25_2","Tomato_30_1",1.25
1.77642015553659,0.000120844908539904,0.000121280715056801,"Tomato_30_1_1.5_2","Tomato_30_1",1.5
1.93352425410196,0.000131532262183807,0.000132189765059942,"Tomato_30_1_1.75_2","Tomato_30_1",1.75
2.32156396557758,0.000157929521467862,0.000159230183643443,"Tomato_30_1_2_2","Tomato_30_1",2
2.69907651773592,0.000183610647465028,0.000185660380966087,"Tomato_30_1_2.25_2","Tomato_30_1",2.25
2.89574017649401,0.000196989127652653,0.000199480523294387,"Tomato_30_1_2.5_2","Tomato_30_1",2.5
3.2762908329711,0.000222876927413,0.000226325985515452,"Tomato_30_1_2.75_2","Tomato_30_1",2.75
3.48321298066909,0.000236953263991095,0.000240979812861797,"Tomato_30_1_3_2","Tomato_30_1",3
3.6793369092739,0.000250295027841762,0.000254903879124672,"Tomato_30_1_3.25_2","Tomato_30_1",3.25
4.07883983225395,0.000277472097432241,0.000283393036835262,"Tomato_30_1_3.5_2","Tomato_30_1",3.5
4.27910646368159,0.000291095677801468,0.000297733094486107,"Tomato_30_1_3.75_2","Tomato_30_1",3.75
4.68930774259489,0.000319000526707136,0.000327227412126352,"Tomato_30_1_4_2","Tomato_30_1",4
4.88468384960296,0.000332291418340337,0.000341333049601672,"Tomato_30_1_4.25_2","Tomato_30_1",4.25
5.08812256084603,0.000346130786452111,0.000356081546379498,"Tomato_30_1_4.5_2","Tomato_30_1",4.5
5.45161922053706,0.000370858450376671,0.000382535030812698,"Tomato_30_1_4.75_2","Tomato_30_1",4.75
5.64676915646669,0.000384133956222224,0.00039678954011783,"Tomato_30_1_5_2","Tomato_30_1",5
6.05478135687743,0.000411889888222955,0.000426723404445147,"Tomato_30_1_5.25_2","Tomato_30_1",5.25
6.24117711040175,0.000424569871455902,0.000440480251321423,"Tomato_30_1_5.5_2","Tomato_30_1",5.5
6.43619396184354,0.000437836323934935,0.000454908909431111,"Tomato_30_1_5.75_2","Tomato_30_1",5.75
6.80877736919513,0.000463182133958852,0.000482570810177749,"Tomato_30_1_6_2","Tomato_30_1",6
7.0076668897916,0.000476712033319157,0.000497388822286667,"Tomato_30_1_6.25_2","Tomato_30_1",6.25
7.3983692597144,0.000503290425830912,0.00052670298170998,"Tomato_30_1_6.5_2","Tomato_30_1",6.5
7.61068022648983,0.000517733348740805,0.000542693865125346,"Tomato_30_1_6.75_2","Tomato_30_1",6.75
7.80520847695602,0.000530966563058232,0.000557378796481245,"Tomato_30_1_7_2","Tomato_30_1",7
8.17788545346238,0.000556318738330774,0.000585633724749492,"Tomato_30_1_7.25_2","Tomato_30_1",7.25
8.37420283705532,0.000569673662384716,0.000600621667258295,"Tomato_30_1_7.5_2","Tomato_30_1",7.5
8.57116826529421,0.00058307267110845,0.000615685678221724,"Tomato_30_1_7.75_2","Tomato_30_1",7.75
8.94019498220205,0.0006081765294015,0.000643987955887356,"Tomato_30_1_8_2","Tomato_30_1",8
9.13749328049747,0.000621598182346767,0.0006591675040124,"Tomato_30_1_8.25_2","Tomato_30_1",8.25
9.30003314683663,0.000632655316111335,0.00067176644023061,"Tomato_30_1_8.5_2","Tomato_30_1",8.5
9.68576634423376,0.000658895669675766,0.000701731157939838,"Tomato_30_1_8.75_2","Tomato_30_1",8.75
9.88461758580769,0.000672422965020932,0.000717213243795661,"Tomato_30_1_9_2","Tomato_30_1",9
10.3065842770231,0.000701128182110412,0.000747622756638638,"Tomato_30_1_9.25_2","Tomato_30_1",9.25
11.1126997023493,0.000755965966146212,0.000803083225228761,"Tomato_30_1_9.5_2","Tomato_30_1",9.5
12.5298309040487,0.000852369449255017,0.000895128540388895,"Tomato_30_1_9.75_2","Tomato_30_1",9.75
13.8902292596706,0.000944913555079632,0.000983668319954114,"Tomato_30_1_10_2","Tomato_30_1",10
15.4880007332446,0.00105360549205745,0.00108279160387524,"Tomato_30_1_10.25_2","Tomato_30_1",10.25
17.4674644332577,0.00118826288661617,0.00120135055910162,"Tomato_30_1_10.5_2","Tomato_30_1",10.5
19.8043348396423,0.0013472336625607,0.0013347212215835,"Tomato_30_1_10.75_2","Tomato_30_1",10.75
22.1322338698701,0.00150559414080749,0.00145955022329602,"Tomato_30_1_11_2","Tomato_30_1",11
25.2157973872666,0.00171536036648072,0.00161265403724565,"Tomato_30_1_11.25_2","Tomato_30_1",11.25
27.8847588223278,0.00189692236886584,0.00173594515631608,"Tomato_30_1_11.5_2","Tomato_30_1",11.5
30.9478547761514,0.0021052962432756,0.0018664463276519,"Tomato_30_1_11.75_2","Tomato_30_1",11.75
